sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
1736,0,1,0,2.33,7,1,5,0.99,73.85,1,1,0,analphabet,Er kann keine langen Texte verstehen.,17_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=keine 3:=langen 4:=Texte 5:=verstehen.
10003,0,1,0,2.17,7,1,5,1.0,48.47,1,0,0,debatte,Dann reden die Politiker im Parlament.,8_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2015-01-30T06:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Dann 1:=reden 2:=die 3:=Politiker 4:=im 5:=Parlament.
1191,0,1,0,1.5,5,1,3,1.0,-34.11,1,0,0,alleinunterhalter,Allein-unter-halter spielen bei Festen.,0_long,Beruf|Seiten_mit_defekten_Dateilinks,2019-11-11T08:02:41Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Allein-unter-halter 1:=spielen 2:=bei 3:=Festen.
42285,0,1,0,2.0,6,1,4,1.0,117.16,1,0,0,sledge-eishockey,Dafür gibt es einen Punkt.,9_long,Sport|Paralympics,2012-01-07T18:34:17Z,d4171b2c36772be4cad75ef4078874bd,0:=Dafür 1:=gibt 2:=es 3:=einen 4:=Punkt.
12117,0,1,0,1.67,7,0,3,0.59,116.15,1,1,0,echauffieren,Das Wort echauffieren ist ein Verb.,0_long,Ohne_Kategorie,2012-08-25T17:58:45Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=Wort 2:=echauffieren 3:=ist 4:=ein 5:=Verb.
27332,0,1,0,2.45,12,3,10,0.98,85.69,1,0,0,kultur,Kultur hat eine Wirkung wie Menschen denken oder was Menschen machen.,8_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-03-14T11:57:06Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kultur 1:=hat 2:=eine 3:=Wirkung 4:=wie 5:=Menschen 6:=denken 7:=oder 8:=was 9:=Menschen 10:=machen.
2091,0,1,0,1.8,6,0,4,0.99,117.16,1,0,0,anschlag-in-ankara-2016,Das ist in der Türkei.,8_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=ist 2:=in 3:=der 4:=Türkei.
29306,0,1,0,3.12,9,0,7,1.0,46.44,1,0,0,ludwig-lugmeier,Er hat mit anderen zusammen einen Geld-transport über-fallen.,6_long,Personen,2018-07-20T10:42:43Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hat 2:=mit 3:=anderen 4:=zusammen 5:=einen 6:=Geld-transport 7:=über-fallen.
1783,0,1,0,2.83,7,1,5,1.0,73.85,1,0,0,anarchismus,Dadurch soll es keine Unterdrückung geben.,30_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Dadurch 1:=soll 2:=es 3:=keine 4:=Unterdrückung 5:=geben.
29463,0,1,0,2.1,11,0,5,1.0,69.79,1,1,0,luiz-inacio-lula-da-silva,Luiz Inácio Lula da Silva ist der Präsident von Brasilien.,0_short,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Luiz 1:=Inácio 2:=Lula 3:=da 4:=Silva 5:=ist 6:=der 7:=Präsident 8:=von 9:=Brasilien.
12549,0,1,0,2.0,7,1,5,0.99,73.85,1,0,1,einrad,Es gibt auch für verschiedene Ein-rad-sport-arten.,6_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-09-15T15:33:55Z,7b5adf57ed2178795004f4c052333f37,0:=Es 1:=gibt 2:=auch 3:=für 4:=verschiedene 5:=Ein-rad-sport-arten.
42181,0,1,0,4.0,16,2,14,1.0,74.19,1,0,0,skateboard,"Man kann während der Fahrt die Richtung ändern, wenn man das \newline Gleich-gewicht verlagert.",4_long,Fortbewegung|Sport,2008-09-23T17:46:59Z,be4178123f065f8d36c5093129c005dc,"0:=Man 1:=kann 2:=während 3:=der 4:=Fahrt 5:=die 6:=Richtung 7:=ändern, 8:=wenn 9:=man 10:=das 11:=\newline 12:=Gleich-gewicht 13:=verlagert."
27258,0,1,0,1.83,7,0,5,1.0,56.93,1,1,0,kriterien,Kriterien ist die Mehrzahl von Kriterium.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2017-08-29T13:52:21Z,8e384e35a2bd67eaeb964edc16d2f92c,0:=Kriterien 1:=ist 2:=die 3:=Mehrzahl 4:=von 5:=Kriterium.
12091,0,1,0,2.0,7,1,4,0.38,116.15,1,0,0,ecall,Für eCall gibt es ein Gesetz.,18_long,Ohne_Kategorie,2014-12-31T12:07:06Z,28d34f2e053dee2c0e9399a7924cd978,0:=Für 1:=eCall 2:=gibt 3:=es 4:=ein 5:=Gesetz.
9814,0,1,0,2.56,12,1,6,0.84,86.71,0,0,0,das-bildnis-des-dorian-gray,Im Jahr 1891: \newline Kommt der Roman als Buch heraus.,4_short,Lesen_und_Bücher,2022-01-22T14:04:56Z,e800bebc9060331edfac65e663a55570,0:=Im 1:=Jahr 2:=1891: 3:=\newline 4:=Kommt 5:=der 6:=Roman 7:=als 8:=Buch 9:=heraus.
1319,0,1,0,2.43,8,1,5,0.98,89.75,1,0,0,allgemeines-gleichbehandlungsgesetz,Das Gesetz soll Menschen vor Ungerechtigkeit schützen.,1_short,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2008-02-02T09:59:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Das 1:=Gesetz 2:=soll 3:=Menschen 4:=vor 5:=Ungerechtigkeit 6:=schützen.
12440,0,1,0,2.0,12,1,6,0.96,80.28,1,0,0,eigentum,"Wenn man  Eigentum hat,  \newline ist man Eigentümer.",0_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-03-30T07:09:32Z,bd2d2b337209f330d5f813c36f304815,"0:=Wenn 1:=man 2:= 3:=Eigentum 4:=hat, 5:= 6:=\newline 7:=ist 8:=man 9:=Eigentümer."
29420,0,1,0,2.0,8,0,6,1.0,81.29,1,1,0,luiz-inacio-lula-da-silva,Später wird er Generalsekretär in der Gewerkschaft.,27_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Später 1:=wird 2:=er 3:=Generalsekretär 4:=in 5:=der 6:=Gewerkschaft.
42230,0,1,0,1.6,6,0,3,1.0,100.24,1,0,0,sklave,Ein Sklave ist ein Mensch.,0_short,Ohne_Kategorie,2013-11-26T08:07:47Z,6275ee07d0785a2da491fbb224064f23,0:=Ein 1:=Sklave 2:=ist 3:=ein 4:=Mensch.
10061,0,1,0,2.62,16,1,7,1.0,99.57,0,0,0,deflation,Zum Beispiel: \newline Wenn man für Milch weniger Geld zahlen muss als letztes Jahr.,1_short,Geld|Seiten_mit_defekten_Dateilinks,2014-03-06T06:33:24Z,6275ee07d0785a2da491fbb224064f23,0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=man 5:=für 6:=Milch 7:=weniger 8:=Geld 9:=zahlen 10:=muss 11:=als 12:=letztes 13:=Jahr.
12188,0,1,0,1.88,9,1,5,1.0,64.37,1,0,0,edgar-allan-poe,Edgar Allan Poe schreibt vor allem: • Kriminal-geschichten,3_long,Personen,2022-01-19T07:15:51Z,e800bebc9060331edfac65e663a55570,0:=Edgar 1:=Allan 2:=Poe 3:=schreibt 4:=vor 5:=allem: 6:=• 7:=Kriminal-geschichten
29617,0,1,0,2.0,7,0,4,1.0,90.77,1,1,0,magnus-carlsen,Magnus Carlsen ist auch ein Model.,13_long,Personen,2013-11-21T07:26:20Z,28d34f2e053dee2c0e9399a7924cd978,0:=Magnus 1:=Carlsen 2:=ist 3:=auch 4:=ein 5:=Model.
12375,0,1,0,2.56,10,2,7,0.65,80.28,1,0,0,eierlegende-wollmilchsau,"Eier-legende Woll-milch-sau wird gesagt, wenn jemand alles kann.",1_short,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Eier-legende 1:=Woll-milch-sau 2:=wird 3:=gesagt, 4:=wenn 5:=jemand 6:=alles 7:=kann."
1405,0,1,0,1.67,7,1,4,1.0,116.15,1,1,0,altersarmut,Oder sie brauchen Geld vom Staat.,4_long,Politik|Arbeit|Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2017-12-24T13:05:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oder 1:=sie 2:=brauchen 3:=Geld 4:=vom 5:=Staat.
9788,0,1,0,1.78,10,0,5,1.0,96.18,1,1,0,danemark,Das Klima in Dänemark ist oft kühl und feucht.,8_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-04-04T08:35:33Z,f3d525674a904e48b4a41a13ef2a54a5,0:=Das 1:=Klima 2:=in 3:=Dänemark 4:=ist 5:=oft 6:=kühl 7:=und 8:=feucht.
12419,0,1,0,2.14,8,0,4,1.0,55.91,1,1,0,eiffelturm,Im Jahr 1789 war die Französische Revolution.,0_long,Ort,2015-03-31T17:25:55Z,45975183761f50ed006efcbab4df0803,0:=Im 1:=Jahr 2:=1789 3:=war 4:=die 5:=Französische 6:=Revolution.
1791,0,1,0,2.0,9,1,6,1.0,63.36,1,1,0,anarchismus,Im Anarchismus gibt es viele Gruppen und Gemeinschaften.,38_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=gibt 3:=es 4:=viele 5:=Gruppen 6:=und 7:=Gemeinschaften.
27317,0,1,0,1.67,7,0,3,1.0,56.93,1,1,0,kulturbeutel,Das Wort Kulturbeutel ist ein Substantiv.,6_long,Ohne_Kategorie,2014-05-22T19:23:36Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=Wort 2:=Kulturbeutel 3:=ist 4:=ein 5:=Substantiv.
29642,0,1,0,1.6,6,1,3,0.97,49.48,1,0,0,mahatma-gandhi,Die Inder sind unterdrückt worden.,20_long,Personen|Geschichte|Hurraki:Überarbeiten,2016-01-24T14:10:25Z,ab8e1e48a3f3355687558d8cb4fd204d,0:=Die 1:=Inder 2:=sind 3:=unterdrückt 4:=worden.
26919,0,1,0,2.22,10,1,6,0.99,53.88,1,0,1,korea-konflikt,Nord-korea und Süd-korea streiten sich um 2 große Sachen.,6_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nord-korea 1:=und 2:=Süd-korea 3:=streiten 4:=sich 5:=um 6:=2 7:=große 8:=Sachen.
26915,0,1,0,2.5,7,1,5,0.97,90.77,1,0,0,korea-konflikt,Er hat im Jahr 1945 angefangen.,2_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hat 2:=im 3:=Jahr 4:=1945 5:=angefangen.
9679,0,1,0,1.75,5,1,3,1.0,75.88,1,0,0,cyanogenmod,Manche benutzen lieber CyanogenMod.,4_long,Computer,2013-11-27T06:06:48Z,28d34f2e053dee2c0e9399a7924cd978,0:=Manche 1:=benutzen 2:=lieber 3:=CyanogenMod.
12342,0,1,0,2.67,10,1,7,0.98,62.34,1,1,0,ehrgeiz,Diese Anerkennung soll den Ehrgeizigen über seine Mit-menschen hervorheben.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-01-02T12:29:11Z,e800bebc9060331edfac65e663a55570,0:=Diese 1:=Anerkennung 2:=soll 3:=den 4:=Ehrgeizigen 5:=über 6:=seine 7:=Mit-menschen 8:=hervorheben.
2055,0,1,0,2.18,12,2,7,0.86,95.17,1,0,0,anschlag-in-ankara-2015,"Wer den Anschlag gemacht hat, \newline weiß man noch nicht.",5_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,"0:=Wer 1:=den 2:=Anschlag 3:=gemacht 4:=hat, 5:=\newline 6:=weiß 7:=man 8:=noch 9:=nicht."
12513,0,1,0,1.25,5,1,2,1.0,92.8,1,0,0,einkommen-aus-besitz,Das Geld heißt Miete.,14_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Das 1:=Geld 2:=heißt 3:=Miete.
10128,0,1,0,1.43,8,0,3,1.0,73.85,1,0,0,demeter,Demeter ist der Schwester von: • Hestia,8_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-01-29T14:24:42Z,e800bebc9060331edfac65e663a55570,0:=Demeter 1:=ist 2:=der 3:=Schwester 4:=von: 5:=• 6:=Hestia
9757,0,1,0,1.75,5,1,3,1.0,75.88,1,0,0,dalmatiner,Es gibt verschiedene Hunderassen.,0_long,Tiere,2008-05-26T18:54:01Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Es 1:=gibt 2:=verschiedene 3:=Hunderassen.
42284,0,1,0,2.11,10,1,7,1.0,96.18,1,1,1,sledge-eishockey,Der Puck muss in das Tor der anderen Manschaft.,8_long,Sport|Paralympics,2012-01-07T18:34:17Z,d4171b2c36772be4cad75ef4078874bd,0:=Der 1:=Puck 2:=muss 3:=in 4:=das 5:=Tor 6:=der 7:=anderen 8:=Manschaft.
9964,0,1,0,2.38,9,1,6,1.0,105.66,1,0,0,david-bowie,David Bowie hat auch in Filmen mit gemacht.,17_long,Musik|Personen,2016-01-11T18:42:10Z,28d34f2e053dee2c0e9399a7924cd978,0:=David 1:=Bowie 2:=hat 3:=auch 4:=in 5:=Filmen 6:=mit 7:=gemacht.
1930,0,1,0,2.89,10,2,8,1.0,105.66,1,0,0,anonymitat,"Dann weiss niemand, wer den Brief geschrieben hat.",5_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dann 1:=weiss 2:=niemand, 3:=wer 4:=den 5:=Brief 6:=geschrieben 7:=hat."
42132,0,1,0,1.6,6,1,3,1.0,117.16,1,0,0,sitzvolleyball,Jede Mannschaft bekommt eine Hälfte.,5_long,Sport|Paralympics,2012-01-30T18:24:13Z,d4171b2c36772be4cad75ef4078874bd,0:=Jede 1:=Mannschaft 2:=bekommt 3:=eine 4:=Hälfte.
27237,0,1,0,2.0,9,1,7,1.0,63.36,1,1,1,krimkrise,Sie haben verschiedene Meinungen über die Insel Krim.,2_long,Politik|Geopolitik|Seiten_mit_defekten_Dateilinks,2015-08-02T10:35:14Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=haben 2:=verschiedene 3:=Meinungen 4:=über 5:=die 6:=Insel 7:=Krim.
27117,0,1,0,2.29,8,1,5,1.0,81.29,1,1,0,krankenversicherungskarte,In Österreich gibt es eine ähnliche Karte.,3_short,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=Österreich 2:=gibt 3:=es 4:=eine 5:=ähnliche 6:=Karte.
26901,0,1,0,1.6,6,1,3,1.0,15.64,1,0,0,koprolalie,Die Wörter werden hintereinander ausgesprochen.,1_short,Gesundheit,2014-04-25T20:23:18Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Wörter 2:=werden 3:=hintereinander 4:=ausgesprochen.
1796,0,1,0,2.55,12,3,10,0.65,78.25,1,0,0,anarchismus,"Das heißt, \newline es gibt keine Chefs die etwas bestimmen.",3_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Das 1:=heißt, 2:=\newline 3:=es 4:=gibt 5:=keine 6:=Chefs 7:=die 8:=etwas 9:=bestimmen."
42222,0,1,0,2.7,11,1,8,1.0,95.17,1,1,0,sklave,Und man gibt ihnen das Geld für ihre Arbeit nicht.,21_long,Ohne_Kategorie,2013-11-26T08:07:47Z,6275ee07d0785a2da491fbb224064f23,0:=Und 1:=man 2:=gibt 3:=ihnen 4:=das 5:=Geld 6:=für 7:=ihre 8:=Arbeit 9:=nicht.
9920,0,1,0,2.29,8,1,6,1.0,106.67,1,0,0,dauerwelle,Zuerst kommt ein Mittel auf die Haare.,1_long,Frisur,2013-02-20T18:45:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Zuerst 1:=kommt 2:=ein 3:=Mittel 4:=auf 5:=die 6:=Haare.
12446,0,1,0,2.29,8,1,4,0.99,30.53,1,0,0,eigenverantwortung,Bei der Selbstbestimmung hat man auch Eigen-verantwortung.,0_long,Selbstbestimmung|Seiten_mit_defekten_Dateilinks,2012-10-25T08:45:26Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Bei 1:=der 2:=Selbstbestimmung 3:=hat 4:=man 5:=auch 6:=Eigen-verantwortung.
29720,0,1,0,1.8,6,1,3,1.0,83.32,1,0,0,mais,An der Pflanze wachsen Kolben.,5_short,Natur|Pflanzen|Essen_und_Trinken|Bäcker|Seiten_mit_defekten_Dateilinks,2020-07-15T18:52:04Z,cfbe77d115cd524def4ccbe596a54842,0:=An 1:=der 2:=Pflanze 3:=wachsen 4:=Kolben.
12230,0,1,0,3.6,21,3,18,0.73,77.57,1,1,0,egypt-air-flug-181,"Der Mann hat den Menschen im Flugzeug gedroht, \newline er sprengt sich selbst mit einem Spreng-stoff-gürtel in die Luft.",6_long,Verkehr|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2016-03-30T16:42:16Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Der 1:=Mann 2:=hat 3:=den 4:=Menschen 5:=im 6:=Flugzeug 7:=gedroht, 8:=\newline 9:=er 10:=sprengt 11:=sich 12:=selbst 13:=mit 14:=einem 15:=Spreng-stoff-gürtel 16:=in 17:=die 18:=Luft."
2031,0,1,0,2.78,10,1,7,1.0,96.18,1,0,0,anschlag-auf-den-bus-von-borussia-dortmund,Ein Mann hat auf der Straße 3 Spreng-bomben versteckt.,3_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Mann 2:=hat 3:=auf 4:=der 5:=Straße 6:=3 7:=Spreng-bomben 8:=versteckt.
1392,0,1,0,2.17,7,1,4,1.0,56.93,1,0,0,alternative,Und er bietet eine Alternative an.,2_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-08-27T05:12:11Z,0061a5419063d58697cea347295a4554,0:=Und 1:=er 2:=bietet 3:=eine 4:=Alternative 5:=an.
12132,0,1,0,2.73,12,2,7,1.0,86.71,1,0,1,echelon,"Seit dem Jahr 2002 wissen alle, dass es Echelon gibt.",13_long,Ohne_Kategorie,2013-06-28T07:05:37Z,6275ee07d0785a2da491fbb224064f23,"0:=Seit 1:=dem 2:=Jahr 3:=2002 4:=wissen 5:=alle, 6:=dass 7:=es 8:=Echelon 9:=gibt."
42346,0,1,0,2.33,10,0,7,1.0,79.26,1,1,0,smartwatch,Eine Smart-uhr ist ungefähr so groß wie eine Armbanduhr.,0_long,Zeit|Technik|Computer|Internet,2014-01-03T14:38:26Z,ac95c75a4819ddeb76a125281a8c84d9,0:=Eine 1:=Smart-uhr 2:=ist 3:=ungefähr 4:=so 5:=groß 6:=wie 7:=eine 8:=Armbanduhr.
29589,0,1,0,2.44,10,1,6,0.97,88.74,1,1,0,maghreb,Zum Beispiel: • die Länder haben eine ähnliche Geschichte,6_long,Länder|Seiten_mit_defekten_Dateilinks,2016-02-27T16:58:57Z,7b5adf57ed2178795004f4c052333f37,0:=Zum 1:=Beispiel: 2:=• 3:=die 4:=Länder 5:=haben 6:=eine 7:=ähnliche 8:=Geschichte
1020,0,1,0,2.89,10,1,8,1.0,96.18,1,0,0,aleppo,Im Jahr 1952 hat ein Architekt neue Straßen geplant.,7_long,Städte|Seiten_mit_defekten_Dateilinks,2016-09-26T14:57:00Z,7b5adf57ed2178795004f4c052333f37,0:=Im 1:=Jahr 2:=1952 3:=hat 4:=ein 5:=Architekt 6:=neue 7:=Straßen 8:=geplant.
29430,0,1,0,2.57,8,1,6,1.0,89.75,1,0,0,luiz-inacio-lula-da-silva,Nach 31 Tagen wird Lula wieder freigelassen.,37_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Nach 1:=31 2:=Tagen 3:=wird 4:=Lula 5:=wieder 6:=freigelassen.
42369,0,1,0,1.67,7,0,3,1.0,73.85,1,1,0,sneak-preview,Ein Sneak Preview ist ein Überraschungs-film.,0_short,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Sneak 2:=Preview 3:=ist 4:=ein 5:=Überraschungs-film.
9675,0,1,0,2.25,9,1,6,1.0,55.91,0,0,0,cyanogenmod,CyanogenMod  stammt von dem Betriebs-system Android ab.,0_long,Computer,2013-11-27T06:06:48Z,28d34f2e053dee2c0e9399a7924cd978,0:=CyanogenMod 1:= 2:=stammt 3:=von 4:=dem 5:=Betriebs-system 6:=Android 7:=ab.
2021,0,1,0,1.8,6,0,4,0.99,117.16,1,0,0,anschlag-am-12-januar-2016-in-istanbul,Das ist in der Türkei.,7_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=ist 2:=in 3:=der 4:=Türkei.
27144,0,1,0,1.83,7,1,5,1.0,48.47,1,1,0,krankheit,Krankheiten untersuchen Experten von der Patho-logie.,13_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Krankheiten 1:=untersuchen 2:=Experten 3:=von 4:=der 5:=Patho-logie.
42142,0,1,0,2.5,9,1,6,0.89,105.66,1,0,0,sitzvolleyball,Jede Mannschaft darf den Ball 3 mal spielen.,15_long,Sport|Paralympics,2012-01-30T18:24:13Z,d4171b2c36772be4cad75ef4078874bd,0:=Jede 1:=Mannschaft 2:=darf 3:=den 4:=Ball 5:=3 6:=mal 7:=spielen.
29565,0,1,0,3.47,18,2,9,1.0,80.62,1,0,0,madonna-kunstlerin,"Als eine Sängerin sich vor einigen Jahren so genannt hat, haben sich viele Christen sehr geärgert.",34_long,Personen|Musik,2014-08-16T08:48:07Z,28d34f2e053dee2c0e9399a7924cd978,"0:=Als 1:=eine 2:=Sängerin 3:=sich 4:=vor 5:=einigen 6:=Jahren 7:=so 8:=genannt 9:=hat, 10:=haben 11:=sich 12:=viele 13:=Christen 14:=sehr 15:=geärgert."
12255,0,1,0,1.89,10,2,4,1.0,88.74,1,0,0,ehegattensplitting,"Wer mehr Geld verdient, soll mehr Steuern zahlen.",11_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2014-07-17T09:07:41Z,cfbe77d115cd524def4ccbe596a54842,"0:=Wer 1:=mehr 2:=Geld 3:=verdient, 4:=soll 5:=mehr 6:=Steuern 7:=zahlen."
9726,0,1,0,2.71,8,1,6,1.0,89.75,1,0,0,dabbawala,Man kann eigenes Essen beim Dabba-wala bestellen.,2_short,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=eigenes 3:=Essen 4:=beim 5:=Dabba-wala 6:=bestellen.
26881,0,1,0,3.33,7,1,5,1.0,99.23,1,0,0,kopfsalat,Darum darf man diesen nicht drücken.,8_long,Essen_und_Trinken|Natur,2022-01-12T15:29:05Z,e800bebc9060331edfac65e663a55570,0:=Darum 1:=darf 2:=man 3:=diesen 4:=nicht 5:=drücken.
1099,0,1,0,1.5,14,1,3,0.92,74.35,1,0,0,alexander-sergejewitsch-puschkin,"Er stirbt am  10. Februar 1837. \newline In Sankt Petersburg, Russland.",2_long,Personen|Seiten_mit_defekten_Dateilinks,2022-02-23T15:16:44Z,e800bebc9060331edfac65e663a55570,"0:=Er 1:=stirbt 2:=am 3:= 4:=10. 5:=Februar 6:=1837. 7:=\newline 8:=In 9:=Sankt 10:=Petersburg, 11:=Russland."
1473,0,1,0,2.33,7,1,5,1.0,90.77,1,0,0,altstadt,Es soll das Stadt-bild besser machen.,9_long,Stadt,2019-05-13T09:38:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Es 1:=soll 2:=das 3:=Stadt-bild 4:=besser 5:=machen.
29319,0,1,0,2.27,12,1,8,1.0,74.35,1,0,1,ludwik-lejzer-zamenhof,Ludwik Lejzer Zamenhof kommt am 15. Dezember 1859 auf die Welt.,0_long,Personen,2022-02-22T09:57:25Z,e800bebc9060331edfac65e663a55570,0:=Ludwik 1:=Lejzer 2:=Zamenhof 3:=kommt 4:=am 5:=15. 6:=Dezember 7:=1859 8:=auf 9:=die 10:=Welt.
9704,0,1,0,2.31,16,0,8,0.97,75.2,1,1,1,d-a-ch,"D-A-CH ist ein kurzes Wort für diese 3 Länder: \newline Deutschland, Österreich, Schweiz",0_short,Geopolitik,2014-02-20T08:33:55Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=D-A-CH 1:=ist 2:=ein 3:=kurzes 4:=Wort 5:=für 6:=diese 7:=3 8:=Länder: 9:=\newline 10:=Deutschland, 11:=Österreich, 12:=Schweiz"
10024,0,1,0,2.2,11,0,7,1.0,44.41,1,0,0,deep-learning,Computer-netze und Maschinen werden durch Deep Learning besser und schlauer.,0_long,Computer|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2016-11-27T18:31:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Computer-netze 1:=und 2:=Maschinen 3:=werden 4:=durch 5:=Deep 6:=Learning 7:=besser 8:=und 9:=schlauer.
29530,0,1,0,2.0,6,1,4,1.0,117.16,1,0,0,madchenname,Bevor sie einen Mann heiratet.,1_short,Familie,2018-08-01T19:53:07Z,8e7384e75d1b209269510d9b5cd29494,0:=Bevor 1:=sie 2:=einen 3:=Mann 4:=heiratet.
12208,0,1,0,2.5,7,1,5,1.0,73.85,1,0,0,edward-snowden,Er hat das einem Journalisten erzählt.,10_long,Personen,2013-07-05T06:23:04Z,6275ee07d0785a2da491fbb224064f23,0:=Er 1:=hat 2:=das 3:=einem 4:=Journalisten 5:=erzählt.
29350,0,1,0,2.17,7,0,4,0.99,99.23,1,0,0,luftpolsterfolie,Für manche ist dieses Spiel Entspannung.,10_long,Verpackung,2014-04-21T08:23:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Für 1:=manche 2:=ist 3:=dieses 4:=Spiel 5:=Entspannung.
9725,0,1,0,1.25,5,1,2,1.0,75.88,1,0,0,dabbawala,Ein Dabbawala bringt Essen.,1_short,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Dabbawala 2:=bringt 3:=Essen.
12536,0,1,0,3.0,7,1,5,1.0,73.85,1,0,0,einpersonenpackung,Früher hat man dazu Ein-mann-packung gesagt.,2_long,Übung|Essen_und_Trinken|Seiten_mit_defekten_Dateilinks,2023-06-18T07:20:09Z,48f66906899cc4a9477b6c9e32ff4424,0:=Früher 1:=hat 2:=man 3:=dazu 4:=Ein-mann-packung 5:=gesagt.
