,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr
32,32,10001789,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Gewaltlosigkeit,36_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gewaltlosigkeit,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]","In anarchism, these things are particularly important to people: • Non-violence","['# ::snt In anarchism, these things are particularly important to people: • Non-violence\n(ii / important-01\n      :ARG1 (t / thing\n            :mod (t2 / this)\n            :ARG1-of (m / mean-01\n                  :ARG2 (v / violence\n                        :polarity -)))\n      :ARG2 (p / person)\n      :mod (p2 / particular)\n      :topic (a / anarchist))']"
33,33,10001790,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Einzelpersonen sollten keine Macht haben,37_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=einzelne 12:=Menschen 13:=sollen 14:=keine 15:=Macht 16:=haben,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11, 12, 13, 14, 15, 16]]","In anarchism, these things are particularly important to people: • Individuals should not have power","['# ::snt In anarchism, these things are particularly important to people: • Individuals should not have power\n(ii / important-01\n      :ARG1 (t / thing\n            :mod (t2 / this))\n      :ARG2 (p / person)\n      :mod (p2 / particular)\n      :topic (a / anarchist)\n      :ARG1-of (m / mean-01\n            :ARG2 (r / recommend-01\n                  :ARG1 (p3 / power-01\n                        :polarity -\n                        :ARG1 (ii2 / individual)))))']"
34,34,10001803,angela-merkel,1990 wurde Angela Merkel Mitglied des Deutschen Bundestages.,2_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Im 1:=Jahr 2:=1990 3:=ist 4:=Angela 5:=Merkel 6:=Mitglied 7:=im 8:=Deutschen 9:=Bundestag 10:=geworden.,3,"[[0, 1, 2, 3, 6, 10], [3, 4, 5, 6, 10], [6, 7, 8, 9]]","In 1990, Angela Merkel became a member of the German Bundestag.","['# ::snt In 1990, Angela Merkel became a member of the German Bundestag.\n(b / become-01\n      :ARG1 (p / person\n            :name (n / name\n                  :op1 ""Angela""\n                  :op2 ""Merkel""))\n      :ARG2 (m / member\n            :ARG2-of (h / have-org-role-91\n                  :ARG0 p\n                  :ARG1 (g / government-organization\n                        :name (n2 / name\n                              :op1 ""German""\n                              :op2 ""Bundestag""))))\n      :time (d / date-entity\n            :year 1990))']"
35,35,10001804,angela-merkel,Gleichzeitig wurde sie Mitglied der Christlich-Demokratischen Union.,3_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Und 1:=sie 2:=ist 3:=gleichzeitig 4:=Mitglied 5:=bei 6:=der 7:=Partei 8:=CDU 9:=geworden.,3,"[[0, 1, 2, 4, 5, 7], [7, 8], [2, 3, 4, 9]]","At the same time, she became a member of the Christian Democratic Union.","['# ::snt At the same time, she became a member of the Christian Democratic Union.\n(b / become-01\n      :ARG1 (s / she)\n      :ARG2 (m / member\n            :ARG2-of (h / have-org-role-91\n                  :ARG0 s\n                  :ARG1 (p / political-party\n                        :name (n / name\n                              :op1 ""Christian""\n                              :op2 ""Democratic""\n                              :op3 ""Union""))))\n      :time (t / time\n            :ARG1-of (s2 / same-01)))']"
36,36,10001821,angeln,Angeln bedeutet: Angeln mit der Angelrute.,0_short,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Angeln 1:=heißt: 2:=\newline 3:=Fische 4:=mit 5:=einer 6:=Angel-rute 7:=fangen.,3,"[[0, 1], [3, 7], [4, 6]]",Fishing means: fishing with a fishing rod.,['# ::snt Fishing means: fishing with a fishing rod.\n(m / mean-01\n      :ARG1 (f / fish-01)\n      :ARG2 (f2 / fish-01\n            :instrument (r / rod\n                  :instrument-of (f3 / fish-01))))']
37,37,10001841,angriff-in-las-vegas,Zum Zeitpunkt des Angriffs hatte er mehr als 20 Waffen bei sich.,7_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hatte 2:=bei 3:=seinem 4:=Angriff 5:=über 6:=20 7:=Waffen 8:=dabei.,3,"[[0, 1, 7, 8], [5, 6, 7], [2, 3, 4, 8]]","At the time of the attack, he had more than 20 weapons with him.","['# ::snt At the time of the attack, he had more than 20 weapons with him.\n(h / have-03\n      :ARG0 (h2 / he)\n      :ARG1 (w / weapon\n            :quant (m / more-than\n                  :op1 20))\n      :time (a / attack-01))']"
38,38,10001849,angriff-in-las-vegas,"Er wollte sehen, ob jemand in sein Hotelzimmer kam.",15_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Er 1:=wollte 2:=beobachten, 3:=ob 4:=jemand 5:=zu 6:=seinem 7:=Hotel-zimmer 8:=kommt.",3,"[[0, 1, 2], [3, 4, 8], [5, 6, 7]]",He wanted to see if anyone was coming into his hotel room.,['# ::snt He wanted to see if anyone was coming into his hotel room.\n(w / want-01\n      :ARG0 (h / he)\n      :ARG1 (s / see-01\n            :ARG0 h\n            :ARG1 (c / come-01\n                  :ARG1 (a / anyone)\n                  :ARG4 (r / room\n                        :mod (h2 / hotel)\n                        :poss h))))']
39,39,10001859,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt sind verängstigt und traurig.,25_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Angst 8:=und 9:=sind 10:=traurig.,3,"[[2, 4, 5], [6, 7], [8, 10]]",Many people around the world are scared and sad.,['# ::snt Many people around the world are scared and sad.\n(a / and\n      :op1 (s / scare-01\n            :ARG1 (p / person\n                  :quant (m / many)\n                  :location (a2 / around\n                        :op1 (w / world))))\n      :op2 (s2 / sad-02\n            :ARG1 p))']
40,40,10001861,angriff-in-las-vegas,Der Kauf einer Waffe in den USA ist einfach.,27_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,3,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",Buying a gun in the United States is easy.,"['# ::snt Buying a gun in the United States is easy.\n(e / easy-05\n      :ARG1 (b / buy-01\n            :ARG1 (g / gun)\n            :location (c / country\n                  :name (n / name\n                        :op1 ""United""\n                        :op2 ""States""))))']"
41,41,10001888,ankerland,Aufgrund von Entscheidungen des Ankerlandes passiert immer etwas in einem Nachbarland\newline.,2_short,Länder|Seiten_mit_defekten_Dateilinks,2015-12-14T14:52:58Z,208c142d9a40526b9e4a73aa2f6b0b97,"0:=Wegen 1:=einer 2:=Enstcheidung 3:=von 4:=einem 5:=Anker-land, 6:=\newline 7:=passiert 8:=auch 9:=immer 10:=im 11:=Nachbar-land 12:=etwas.",3,"[[0, 2], [2, 3, 5], [7, 8, 9, 10, 11, 12]]","Due to decisions made by the anchor country, something always happens in a neighboring country\newline.","['# ::snt Due to decisions made by the anchor country, something always happens in a neighboring country\\newline.\n(c / cause-01\n      :ARG0 (d / decide-01\n            :ARG0 (c2 / country\n                  :mod (a / anchor)))\n      :ARG1 (s / something\n            :location (c3 / country\n                  :ARG1-of (n / neighbor-01))\n            :time (a2 / always)))']"
42,42,10001896,anlauttabelle,Der Buchstabe oder das Wort wird von einer Computerstimme gesprochen.,7_long,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Buchstabe 2:=oder 3:=das 4:=Wort 5:=wird 6:=von 7:=einer 8:=Computer-stimme 9:=gesprochen.,3,"[[1], [4], [6, 7, 8]]",The letter or word is spoken by a computer voice.,['# ::snt The letter or word is spoken by a computer voice.\n(s / speak-01\n      :ARG0 (v / voice\n            :mod (c / computer))\n      :ARG3 (o / or\n            :op1 (l / letter)\n            :op2 (w / word)))']
43,43,10001901,anlauttabelle,"Dadurch können Sie lernen, wie Wörter ausgesprochen und geschrieben werden.",2_short,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Damit 1:=kann 2:=man 3:=lernen 4:=wie 5:=ein 6:=Wort 7:=gesprochen 8:=und 9:=geschrieben 10:=wird.,3,"[[0, 1, 2, 3], [4, 6, 7, 10], [4, 6, 9, 10]]",This will help you learn how words are pronounced and spelled.,['# ::snt This will help you learn how words are pronounced and spelled.\n(h / help-01\n      :ARG0 (t / this)\n      :ARG1 (l / learn-01\n            :ARG0 (y / you)\n            :ARG1 (t2 / thing\n                  :manner-of (p / pronounce-01\n                        :ARG1 (w / word))\n                  :manner-of (s / spell-01\n                        :ARG1 w)))\n      :ARG2 y)']
44,44,10001931,anonymitat,"Dafür kann es mehrere Gründe geben, \newline Zum Beispiel: \newline Er möchte etwas sagen, hat aber Angst, in Schwierigkeiten zu geraten.",6_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dafür 1:=kann 2:=es 3:=mehrere 4:=Gründe 5:=geben, 6:=\newline 7:=etwa: 8:=\newline 9:= 10:=er 11:=will 12:=etwas 13:=sagen, 14:=hat 15:=aber 16:=Angst, 17:=deswegen 18:=Ärger 19:=zu 20:=bekommen.",4,"[[0, 1, 2, 3, 4, 5], [10, 11, 12, 13], [10, 14, 16], [17, 18, 19, 20]]","There can be several reasons for this, \newline For example: \newline He wants to say something but is afraid of getting into trouble.","['# ::snt There can be several reasons for this,\n(p / possible-01\n      :ARG1 (r / reason\n            :quant (s / several)\n            :ARG0-of (c / cause-01\n                  :ARG1 (t / this))))', '# ::snt \\newline For example: \\newline He wants to say something but is afraid of getting into trouble.\n(e / exemplify-01\n      :ARG0 (l / line\n            :mod (n / newline))\n      :ARG1 (c / contrast-01\n            :ARG1 (w / want-01\n                  :ARG0 (h / he)\n                  :ARG1 (s / say-01\n                        :ARG0 h\n                        :ARG1 (s2 / something)))\n            :ARG2 (f / fear-01\n                  :ARG0 h\n                  :ARG1 (g / get-03\n                        :ARG1 h\n                        :ARG2 (ii / in-trouble-02\n                              :ARG1 h)))))']"
45,45,10001932,anonymitat,"Er möchte, dass die Leute ernst nehmen, was er sagt, und nicht, wer er ist.",7_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=er 1:=will, 2:=dass 3:=die 4:=Leute 5:=das 6:=Gesagte 7:=wichtig 8:=nehmen, 9:=nicht 10:=seine 11:=Person.",3,"[[0, 1], [2, 4, 6, 7, 8], [9, 10, 11, 7, 8]]","He wants people to take seriously what he says, not who he is.","['# ::snt He wants people to take seriously what he says, not who he is.\n(w / want-01\n      :ARG0 (h / he)\n      :ARG1 (a / and\n            :op1 (t / take-04\n                  :ARG0 (p / person)\n                  :ARG1 (t2 / thing\n                        :ARG1-of (s / say-01\n                              :ARG0 h))\n                  :ARG2 (s2 / serious-01))\n            :op2 (t3 / take-04\n                  :polarity -\n                  :ARG0 p\n                  :ARG1 h\n                  :ARG2 p)))']"
46,46,10001933,anonymitat,"Das Wort „anonym“ kann auch bedeuten, dass man in einer großen Gruppe von Menschen keine Rolle mehr spielt.",8_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""Anonymität"" 3:=kann 4:=auch 5:=heißen, 6:= 7:=\newline 8:=dass 9:=man 10:=in 11:=einer 12:=großen 13:=Menge 14:=von 15:=Menschen 16:=nicht 17:=mehr 18:=wichtig 19:=ist.",3,"[[1, 2, 3, 4, 5], [8, 9, 16, 17, 18, 19], [12, 13, 14, 15]]",The word “anonymous” can also mean that you no longer play a role in a large group of people.,['# ::snt The word “anonymous” can also mean that you no longer play a role in a large group of people.\n(p / possible-01\n      :ARG1 (m / mean-01\n            :ARG1 (w / word\n                  :mod (a / anonymous))\n            :ARG2 (p2 / play-02\n                  :ARG0 (y / you)\n                  :ARG1 (r / role)\n                  :ARG2 (g / group\n                        :mod (l / large)\n                        :consist-of (p3 / person))\n                  :time (n / no-longer))\n            :mod (a2 / also)))']
47,47,10001945,anonymous-gruppe,"Anonyme Gruppen sind verschiedene Menschen\newline, die zusammenkommen, um gegen etwas zu protestieren.",0_short,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Die 1:=Anonymous-Gruppe 2:=sind 3:=verschiedene 4:=Menschen, 5:= 6:=\newline 7:=die 8:=zusammen 9:=gegen 10:=bestimmte 11:=Sachen 12:=protestieren.",3,"[[1, 2, 3, 4], [8, 9, 11, 12], [10, 11]]",Anonymous groups are different people\newline who come together to protest something.,['# ::snt Anonymous groups are different people\\newline who come together to protest something.\n(p / person\n      :ARG1-of (d / differ-02)\n      :ARG0-of (c / come-01\n            :ARG4 (t / together)\n            :purpose (p2 / protest-01\n                  :ARG0 p\n                  :ARG1 (s / something)))\n      :domain (g / group\n            :mod (a / anonymous)))']
48,48,10001966,anschlag-am-1-januar-2017-istanbul,"Polizei und Experten arbeiten daran, herauszufinden, wer der Mann ist.",5_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=und 3:=Experten 4:=versuchen 5:=heraus 6:=zu 7:=finden 8:=wer 9:=der 10:=Mann 11:=ist.,4,"[[1], [2], [4, 5, 6, 7], [8, 10, 11]]",Police and experts are working to find out who the man is.,['# ::snt Police and experts are working to find out who the man is.\n(w / work-01\n      :ARG0 (a / and\n            :op1 (p / police)\n            :op2 (p2 / person\n                  :ARG1-of (e / expert-01)))\n      :ARG1 (f / find-out-03\n            :ARG0 a\n            :ARG1 (m / man)))']
49,49,10001968,anschlag-am-1-januar-2017-istanbul,Die türkische Polizei sagte: Der Mann habe Terrorverbrechen begangen.,7_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=in 3:=der 4:=Türkei 5:=sagt: 6:=der 7:=Mann 8:=hat 9:=Terrorismus 10:=gemacht.,3,"[[1, 5], [2, 4], [7, 8, 9, 10]]",Turkish police said the man had committed terrorist crimes.,"['# ::snt Turkish police said the man had committed terrorist crimes.\n(s / say-01\n      :ARG0 (p / police\n            :mod (c / country\n                  :name (n / name\n                        :op1 ""Turkey"")))\n      :ARG1 (c2 / commit-02\n            :ARG0 (m / man)\n            :ARG1 (c3 / crime-02\n                  :ARG0 m\n                  :ARG1 (t / terrorism))))']"
50,50,10001972,anschlag-am-1-januar-2017-istanbul,"Der Nachtclubbesitzer sagte, er sei vom US-Geheimdienst gewarnt worden.",11_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=dem 3:=der 4:=Nacht-club 5:=gehört 6:=hat 7:=gesagt: 8:=der 9:=Geheim-dienst 10:=von 11:=den 12:=Vereinigte 13:=Staaten 14:=hat 15:=ihn 16:=gewarnt.,4,"[[1, 6, 7], [1, 2, 4, 5], [9, 14, 15, 16], [9, 10, 12, 13]]",The nightclub owner said he had been warned by US intelligence.,"['# ::snt The nightclub owner said he had been warned by US intelligence.\n(s / say-01\n      :ARG0 (p / person\n            :ARG0-of (o / own-01\n                  :ARG1 (n / nightclub)))\n      :ARG1 (w / warn-01\n            :ARG0 (ii / intelligence\n                  :mod (c / country\n                        :name (n2 / name\n                              :op1 ""US"")))\n            :ARG2 p))']"
51,51,10001973,anschlag-am-1-januar-2017-istanbul,"Der Secret Service sagte, der Nachtclub sei angegriffen worden.",12_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=hat 3:=gesagt 4:=es 5:=gibt 6:=einen 7:=Anschlag 8:=auf 9:=den 10:=Nacht-club.,3,"[[1, 2, 3], [4, 5, 6, 7], [7, 8, 10]]",The Secret Service said the nightclub was attacked.,"['# ::snt The Secret Service said the nightclub was attacked.\n(s / say-01\n      :ARG0 (g / government-organization\n            :name (n / name\n                  :op1 ""Secret""\n                  :op2 ""Service""))\n      :ARG1 (a / attack-01\n            :ARG1 (n2 / nightclub)))']"
52,52,10001974,anschlag-am-1-januar-2017-istanbul,"Der US-Geheimdienst sagt, das sei nicht wahr.",13_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=von 3:=Amerika 4:=sagt 5:=das 6:=stimmt 7:=nicht.,3,"[[1, 4], [1, 2, 3], [5, 6, 7]]",US intelligence says this is not true.,"['# ::snt US intelligence says this is not true.\n(s / say-01\n      :ARG0 (ii / intelligence\n            :mod (c / country\n                  :name (n / name\n                        :op1 ""US"")))\n      :ARG1 (t / true-01\n            :polarity -\n            :ARG1 (t2 / this)))']"
53,53,10001975,anschlag-am-1-januar-2017-istanbul,"Angela Merkel sagte, der Angriff sei böse und schrecklich.",14_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Angela 1:=Merkel 2:=hat 3:=gesagt, 4:=\newline 5:=dass 6:=der 7:=Anschlag 8:=böse 9:=und 10:=schrecklich 11:=gewesen 12:=ist.",3,"[[0, 1, 2, 3], [5, 7, 8, 11, 12], [5, 7, 10, 11, 12]]",Angela Merkel said the attack was evil and terrible.,"['# ::snt Angela Merkel said the attack was evil and terrible.\n(s / say-01\n      :ARG0 (p / person\n            :name (n / name\n                  :op1 ""Angela""\n                  :op2 ""Merkel""))\n      :ARG1 (a / and\n            :op1 (e / evil)\n            :op2 (t / terrible-01)\n            :domain (a2 / attack-01)))']"
