sent-id,phrase,num_statements,statement_spans,tree,is_sent,big_np_count,big_pp_count
1121,Weil sie die Triebtheorie für eine Illusion hält.,1,,(S (KOUS Weil) (PPER sie) (NP (ART die) (NN Triebtheorie)) (PP (APPR für) (ART eine) (NN Illusion)) (VVFIN hält)) ($. .),1,0,0
1122,Miller sagt: \newline  \newline Die Triebtheorie ist falsch.,2,"[[0, 1], [6, 7, 8]]",(S (NE Miller) (VVFIN sagt)) ($. :) (FM \newline) (XY  ) (FM \newline),1,0,0
1123,Ein Kindheits-trauma ist mehr als kindliche Fantasie.,1,,(S (NP (ART Ein) (NN Kindheits-trauma)) (VAFIN ist) (NP (PIS mehr) (NP (KOKOM als) (ADJA kindliche) (NN Fantasie)))) ($. .),1,2,0
1124,"Wenn Menschen an die Triebtheorie glauben, \newline dann sehen sie nicht: \newline Kindes-missbrauch \newline Kindes-misshandlung \newline Das gibt es wirklich!",0,,"(AVP (S (KOUS Wenn) (NN Menschen) (PP (APPR an) (ART die) (NN Triebtheorie)) (VVFIN glauben))) ($, ,) (S (FM \newline) (S (ADV dann) (VVFIN sehen) (PPER sie) (PTKNEG nicht))) ($. :)",1,0,0
1125,Alice Miller ist eine Psychologin.,1,,(S (PN (NE Alice) (NE Miller)) (VAFIN ist) (NP (ART eine) (NN Psychologin))) ($. .),1,0,0
1126,Sie selbst sagt von sich: \newline  \newline Ich bin eine Kindheits-forscherin!,2,"[[0, 1, 2, 3, 4], [8, 9, 11]]",(S (NP (PPER Sie) (ADV selbst)) (VVFIN sagt) (PP (APPR von) (PRF sich))) ($. :) (FM \newline) (FM  ) (FM \newline),1,0,0
1127,Sie beschreibt in ihren Büchern Kindes-misshandlung.,2,"[[0, 1, 5], [2, 3, 4]]",(S (PPER Sie) (VVFIN beschreibt) (PP (APPR in) (PPOSAT ihren) (NN Büchern)) (NN Kindes-misshandlung)) ($. .),1,0,0
1128,"Sie sagt: \newline  \newline Wenn diese Kinder Erwachsene sind, \newline dann sind sie verletzt in ihrem Sein: \newline Körperlich \newline Seelisch \newline Geistig",0,,(S (PPER Sie) (VVFIN sagt)) ($. :) (FM \newline) (FM  ) (FM \newline),1,0,0
1129,Viele Menschen trinken gern Getränke mit Alkohol.,2,"[[0, 1, 2, 3], [5, 6]]",(S (NP (PIAT Viele) (NN Menschen)) (VVFIN trinken) (ADV gern) (NP (NN Getränke) (PP (APPR mit) (NN Alkohol)))) ($. .),1,1,0
1130,Das kann gefähr-lich sein.,1,,(S (PDS Das) (VMFIN kann) (VP (ADJD gefähr-lich) (VAINF sein))) ($. .),1,0,0
1131,Man kann abhängig werden vom Alkohol.,2,"[[0, 1, 2, 3], [4, 5]]",(S (PIS Man) (VMFIN kann) (VP (AP (ADJD abhängig)) (VAINF werden) (PP (APPRART vom) (NN Alkohol)))) ($. .),1,0,0
1132,Das heißt:  \newline Man kann nicht aufhören mit Alkohol-trinken.,1,,(S (PDS Das) (VVFIN heißt)) ($. :) ($.  ) (NE \newline),1,0,0
1133,Man sagt dazu auch Sucht.,1,,(S (PIS Man) (VVFIN sagt) (PROAV dazu) (NP (ADV auch) (NN Sucht))) ($. .),1,0,0
1134,Die Alkohol-krankheit ist eine Krankheit.,1,,(S (NP (ART Die) (NN Alkohol-krankheit)) (VAFIN ist) (NP (ART eine) (NN Krankheit))) ($. .),1,0,0
1135,Menschen mit der Alkohol-krankheit nennt man: \newline Alkoholiker.,1,,(S (NP (NN Menschen) (PP (APPR mit) (ART der) (NN Alkohol-krankheit))) (VVFIN nennt) (PIS man)) ($. :) (FM \newline),1,1,0
1136,Ein Alkoholiker muss regel-mäßig Alkohol trinken.,2,"[[1, 2, 4, 5], [3]]",(S (NP (ART Ein) (NN Alkoholiker)) (VMFIN muss) (VP (ADJD regel-mäßig) (NN Alkohol) (VVINF trinken))) ($. .),1,0,0
1137,Sonst geht es dem Alkoholiker schlecht.,1,,(S (ADV Sonst) (VVFIN geht) (PPER es) (NP (ART dem) (NN Alkoholiker)) (ADJD schlecht)) ($. .),1,0,0
1138,Wenn man die Alkohol-krankheit hat braucht man Hilfe.,2,"[[0, 1, 3, 4], [5, 6, 7]]",(S (KOUS Wenn) (PIS man) (NP (ART die) (NN Alkohol-krankheit)) (VAFIN hat) (VVFIN braucht) (PIS man) (NN Hilfe)) ($. .),1,0,0
1139,Die Alkohol-krankheit kann man heilen.,1,,(S (NP (ART Die) (NN Alkohol-krankheit)) (VMFIN kann) (PIS man) (VP (VVINF heilen))) ($. .),1,0,0
1140,Dazu muss man einen Alkohol-entzug machen.,1,,(S (PROAV Dazu) (VMFIN muss) (PIS man) (VP (NP (ART einen) (NN Alkohol-entzug)) (VVINF machen))) ($. .),1,0,0
1141,Das nennt man auch Ent-giftung.,1,,(S (PDS Das) (VVFIN nennt) (PIS man) (ADV auch) (NN Ent-giftung)) ($. .),1,0,0
1142,Und man braucht eine Therapie.,1,,(S (KON Und) (PIS man) (VVFIN braucht) (NP (ART eine) (NN Therapie))) ($. .),1,0,0
1143,Der Alkoholiker muss lernen ohne Alkohol zu leben.,2,"[[1, 2, 3], [4, 5, 6, 7]]",(S (NP (ART Der) (NN Alkoholiker)) (VMFIN muss) (VP (VVINF lernen) (VP (PP (APPR ohne) (NN Alkohol)) (VZ (PTKZU zu) (VVINF leben))))) ($. .),1,0,0
1144,Alkohol-krankheit ist eine Krankheit.,1,,(S (NN Alkohol-krankheit) (VAFIN ist) (NP (ART eine) (NN Krankheit))) ($. .),1,0,0
1145,Und eine Sucht.,0,,(S (KON Und) (NP (ART eine) (NN Sucht))) ($. .),0,0,0
1147,Man kann nicht aufhören mit Alkohol-trinken.,1,,(S (PIS Man) (VMFIN kann) (PTKNEG nicht) (VP (VVINF aufhören) (PP (APPR mit) (NN Alkohol-trinken)))) ($. .),1,0,0
1148,Alkohol gehört zur Chemie.,1,,(S (NN Alkohol) (VVFIN gehört) (PP (APPRART zur) (NN Chemie))) ($. .),1,0,0
1149,Es gibt viele Alkohole.,1,,(S (PPER Es) (VVFIN gibt) (NP (PIAT viele) (NN Alkohole))) ($. .),1,0,0
1150,Ein Alkohol ist Ethanol.,1,,(S (NP (ART Ein) (NN Alkohol)) (VAFIN ist) (NN Ethanol)) ($. .),1,0,0
1151,Man sagt auch dazu: \newline Ethyl-alkohol.,1,,(S (PIS Man) (VVFIN sagt) (PP (ADV auch) (PROAV dazu))) ($. :) (NP (FM \newline) (NN Ethyl-alkohol)) ($. .),1,0,0
1152,Oder kurz: \newline Alkohol.,0,,(DL (S (KON Oder) (ADJD kurz))) ($. :) (NP (ADJA \newline) (NN Alkohol)) ($. .),0,0,0
1153,Ethanol ist eine Flüssigkeit.,1,,(S (NN Ethanol) (VAFIN ist) (NP (ART eine) (NN Flüssigkeit))) ($. .),1,0,0
1154,Ethanol hat keine Farbe.,1,,(S (NE Ethanol) (VAFIN hat) (NP (PIAT keine) (NN Farbe))) ($. .),1,0,0
1155,Ethanol kann brennen.,1,,(S (NE Ethanol) (VMFIN kann) (VVINF brennen)) ($. .),1,0,0
1156,Mit Ethanol kann man auch putzen.,1,,(S (PP (APPR Mit) (NN Ethanol)) (VMFIN kann) (PIS man) (ADV auch) (VP (VVINF putzen))) ($. .),1,0,0
1157,Ethanol ist in vielen Getränken.,1,,(S (NN Ethanol) (VAFIN ist) (PP (APPR in) (PIAT vielen) (NN Getränken))) ($. .),1,0,0
1158,Viele Menschen trinken gerne Alkohol.,1,,(S (NP (PIAT Viele) (NN Menschen)) (VVFIN trinken) (ADV gerne) (NN Alkohol)) ($. .),1,0,0
1159,Aber Alkohol kann gefährlich sein.,1,,(S (KON Aber) (NN Alkohol) (VMFIN kann) (VP (ADJD gefährlich) (VAINF sein))) ($. .),1,0,0
1160,Zu viel Alkohol ist Gift für den Körper.,2,"[[0, 1, 2, 3, 4], [5, 7]]",(S (NP (AP (PTKA Zu) (PIAT viel)) (NN Alkohol)) (VAFIN ist) (NP (NN Gift) (PP (APPR für) (ART den) (NN Körper)))) ($. .),1,2,0
1161,Das heißt: \newline Wenn man viel davon trinkt wird man krank.,2,"[[3, 4, 5, 6, 7], [8, 9, 10]]",(S (PDS Das) (VVFIN heißt)) ($. :) (NE \newline),1,0,0
1162,Oft wird die Leber sehr krank.,1,,(S (ADV Oft) (VAFIN wird) (NP (ART die) (NN Leber)) (AP (ADV sehr) (ADJD krank))) ($. .),1,0,0
1163,Und man kann abhängig werden vom Alkohol.,2,"[[1, 2, 3, 4], [5, 6]]",(S (KON Und) (PIS man) (VMFIN kann) (VP (AP (ADJD abhängig)) (VAINF werden) (PP (APPRART vom) (NN Alkohol)))) ($. .),1,0,0
1164,Das heißt:  \newline Man kann nicht aufhören mit Alkohol-trinken.,1,,(S (PDS Das) (VVFIN heißt)) ($. :) ($.  ) (NE \newline),1,0,0
1165,Das nennt man dann Sucht.,1,,(S (PDS Das) (VVFIN nennt) (PIS man) (ADV dann) (NN Sucht)) ($. .),1,0,0
1166,Man sagt dazu auch Alkoholkrankheit.,1,,(S (PIS Man) (VVFIN sagt) (PROAV dazu) (NP (ADV auch) (NN Alkoholkrankheit))) ($. .),1,0,0
1167,Wenn man die Alkohol-krankheit hat braucht man Hilfe.,2,"[[0, 1, 3, 4], [5, 6, 7]]",(S (KOUS Wenn) (PIS man) (NP (ART die) (NN Alkohol-krankheit)) (VAFIN hat) (VVFIN braucht) (PIS man) (NN Hilfe)) ($. .),1,0,0
1168,Daher soll man nur wenig Alkohol trinken.,1,,(S (PROAV Daher) (VMFIN soll) (PIS man) (VP (NP (AP (ADV nur) (PIAT wenig)) (NN Alkohol)) (VVINF trinken))) ($. .),1,1,0
1169,Am besten trinkt man gar keinen Alkohol.,1,,(S (AA (PTKA Am) (ADJD besten)) (VVFIN trinkt) (PIS man) (NP (AP (ADV gar) (PIAT keinen)) (NN Alkohol))) ($. .),1,1,0
1170,Man soll auch nicht jeden Tag Alkohol trinken.,2,"[[0, 1, 2, 3, 6, 7], [4, 5]]",(S (PIS Man) (VMFIN soll) (ADV auch) (PTKNEG nicht) (VP (NP (PIAT jeden) (NN Tag)) (NN Alkohol) (VVINF trinken))) ($. .),1,0,0
1171,Und man soll auch nicht allein Alkohol trinken.,2,"[[1, 2, 3, 4, 6, 7], [5]]",(S (KON Und) (PIS man) (VMFIN soll) (ADV auch) (PTKNEG nicht) (VP (ADV allein) (NN Alkohol) (VVINF trinken))) ($. .),1,0,0
1172,Manchmal ist es besser wenn man keinen Alkohol trinkt.,2,"[[0, 1, 2, 3], [4, 5, 6, 7, 8]]",(S (ADV Manchmal) (VAFIN ist) (NP (PPER es)) (ADJD besser) (S (KOUS wenn) (PIS man) (NP (PIAT keinen) (NN Alkohol)) (VVFIN trinkt))) ($. .),1,0,0
1173,Zum Beispiel: • In der Schwangerschaft.,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (PP (APPR In) (ART der) (NN Schwangerschaft)) ($. .),0,0,0
1174, • Am Arbeits-platz.,0,,(XY  ) ($LRB •) (PP (APPRART Am) (NN Arbeits-platz)) ($. .),0,0,0
1175, • Im Straßen-verkehr.,0,,(XY  ) (XY •) (PP (APPRART Im) (NN Straßen-verkehr)) ($. .),0,0,0
1176, • Bei manchen Krankheiten.,0,,($LRB  ) ($LRB •) (PP (APPR Bei) (PIAT manchen) (NN Krankheiten)) ($. .),0,0,0
1177, • Wenn man Medikamente nimmt.,0,,(XY  ) (XY •) (S (KOUS Wenn) (PIS man) (NN Medikamente) (VVFIN nimmt)) ($. .),1,0,0
1178,Kinder sollen keinen Alkohol trinken.,1,,(S (NN Kinder) (VMFIN sollen) (VP (NP (PIAT keinen) (NN Alkohol)) (VVINF trinken))) ($. .),1,0,0
1179,Alkohol ist eine Flüssigkeit.,1,,(S (NN Alkohol) (VAFIN ist) (NP (ART eine) (NN Flüssigkeit))) ($. .),1,0,0
1180,Das Wort Alkohol hat verschiedene Bedeutungen: \newline Mit Alkohol meint man oft Ethanol.,0,,(S (NP (ART Das) (NN Wort) (NN Alkohol)) (VAFIN hat) (NP (ADJA verschiedene) (NN Bedeutungen))) ($. :),1,1,0
1181,Man kann auch ein alkohol-haltiges Getränk meinen.,2,"[[0, 1, 2, 3, 5, 6], [4]]",(S (PIS Man) (VMFIN kann) (ADV auch) (VP (NP (ART ein) (ADJA alkohol-haltiges) (NN Getränk)) (VVINF meinen))) ($. .),1,1,0
1182,Das ist ein Getränk mit Ethanol.,2,"[[0, 1], [4, 5]]",(S (PDS Das) (VAFIN ist) (NP (ART ein) (NN Getränk) (PP (APPR mit) (NN Ethanol)))) ($. .),1,1,0
1183,Zum Beispiel Bier oder Wein.,0,,(NP (PP (APPRART Zum) (NN Beispiel)) (CNP (NN Bier) (KON oder) (NN Wein))) ($. .),0,1,0
1184,Eine Allee ist lang  \newline und hat rechts und links Bäume.,3,"[[2, 3], [7, 8, 11], [7, 10, 11]]",(NP (ART Eine) (NN Allee)) (VAFIN ist) (AP (ADJD lang) (ADJD  )) (FM \newline) (KON und) (S (VAFIN hat) (CAVP (ADV rechts) (KON und) (ADV links)) (NN Bäume)) ($. .),1,0,0
1185,Eine Allee ist eine gerade Straße.,2,"[[1, 2], [4]]",(S (NP (ART Eine) (NN Allee)) (VAFIN ist) (NP (ART eine) (ADJA gerade) (NN Straße))) ($. .),1,1,0
1186,Das Wort alleinstehend ist ein Adjektiv.,1,,(S (NP (ART Das) (NN Wort) (ADJD alleinstehend)) (VAFIN ist) (NP (ART ein) (NN Adjektiv))) ($. .),1,1,0
1187,Das Wort alleinstehend bedeutet alleine.,1,,(S (NP (ART Das) (NN Wort) (ADJD alleinstehend)) (VVFIN bedeutet) (ADV alleine)) ($. .),1,1,0
1188,Zum Beispiel eine Person.,0,,(NP (PP (APPRART Zum) (NN Beispiel)) (ART eine) (NN Person)) ($. .),0,1,0
1189,Wenn die Person alleine lebt.,1,,(S (KOUS Wenn) (NP (ART die) (NN Person)) (ADV alleine) (VVFIN lebt)) ($. .),1,0,0
1190,Ohne Familie oder ohne Partner.,0,,(CPP (PP (APPR Ohne) (NN Familie)) (KON oder) (PP (APPR ohne) (NN Partner))) ($. .),0,0,0
1191,Allein-unter-halter spielen bei Festen.,1,,(S (NN Allein-unter-halter) (VVFIN spielen) (PP (APPR bei) (NN Festen))) ($. .),1,0,0
1193,Sie machen eine Ein-man-show.,1,,(S (PPER Sie) (VVFIN machen) (NP (ART eine) (NN Ein-man-show))) ($. .),1,0,0
1194,Alleinunterhalter ist ein Beruf.,1,,(S (NN Alleinunterhalter) (VAFIN ist) (NP (ART ein) (NN Beruf))) ($. .),1,0,0
1195,Ein Allein-unter-halter ist ein Künstler.,1,,(S (NP (ART Ein) (NN Allein-unter-halter)) (VAFIN ist) (NP (ART ein) (NN Künstler))) ($. .),1,0,0
1196,Er macht alleine Unterhaltung.,2,"[[0, 1, 3], [2]]",(S (PPER Er) (VVFIN macht) (ADV alleine) (NN Unterhaltung)) ($. .),1,0,0
1197,Zum Beispiel Musik spielen.,1,,(VP (PP (APPRART Zum) (NN Beispiel)) (NN Musik) (VVINF spielen)) ($. .),0,0,0
1199,Das Sprich-wort kommt aus einer Geschichte.,1,,(S (NP (ART Das) (NN Sprich-wort)) (VVFIN kommt) (PP (APPR aus) (ART einer) (NN Geschichte))) ($. .),1,0,0
1200,"Diese schrieb Johann Peter Hebel: \newline Esel Vater und Sohn \newline Oder auch: \newline Die Fabel von dem Vater,  \newline dem Sohn und dem Esel.",0,,(S (PDS Diese) (VVFIN schrieb) (PN (NE Johann) (NE Peter) (NE Hebel))) ($. :) (XY \newline),1,0,0
1201,Diese Geschichte ist eine Metapher.,1,,(S (NP (PDAT Diese) (NN Geschichte)) (VAFIN ist) (NP (ART eine) (NN Metapher))) ($. .),1,0,0
1202,"Allen Menschen recht getan, \newline ist eine Kunst, \newline die niemand kann.",0,,"(VP (NP (PIAT Allen) (NN Menschen)) (NN recht) (VVPP getan)) ($, ,)",0,0,0
1203,Das ist eine Sprich-wort.,1,,(S (PDS Das) (VAFIN ist) (NP (ART eine) (NN Sprich-wort))) ($. .),1,0,0
1204,Man kann nicht alle Wünsche erfüllen.,1,,(S (PIS Man) (VMFIN kann) (PTKNEG nicht) (VP (NP (PIAT alle) (NN Wünsche)) (VVINF erfüllen))) ($. .),1,0,0
1205,Man kann nicht alle Menschen gleichzeitig zufrieden stellen.,1,,(S (PIS Man) (VMFIN kann) (PTKNEG nicht) (VP (NP (PIAT alle) (NN Menschen)) (ADJD gleichzeitig) (ADJD zufrieden) (VVINF stellen))) ($. .),1,0,0
1206,"Wenn man seine Sicht-weise hat, \newline kann man nicht auch allen anderen Sicht-weisen zustimmen.",2,"[[0, 1, 2, 3, 4], [6, 7, 8, 9, 10, 11, 12, 13]]","(PP (S (KOUS Wenn) (PIS man) (VP (PPOSAT seine) (ADV Sicht-weise)) (VAFIN hat))) ($, ,) (S (ADV \newline) (VMFIN kann) (PIS man) (PTKNEG nicht) (VP (NP (ADV auch) (PIAT allen) (ADJA anderen) (NN Sicht-weisen)) (VVINF zustimmen))) ($. .)",1,1,1
1207,Das Gegenteil von allenthalben ist nirgends.,1,,(S (NP (ART Das) (NN Gegenteil) (PP (APPR von) (ADV allenthalben))) (VAFIN ist) (ADV nirgends)) ($. .),1,1,0
1208,"Wenn etwas oder jemand überall ist,  \newline sagt man dazu: \newline allenthalben",3,"[[0, 1, 4, 5], [0, 3, 4, 5], [8, 9, 10, 12]]","(S (KOUS Wenn) (CNP (PIS etwas) (KON oder) (PIS jemand)) (ADV überall) (VAFIN ist)) ($, ,) (S (NN  ) (NE \newline) (VVFIN sagt) (PIS man) (PROAV dazu)) ($. :)",1,0,0
1209,Dieser Spruch kommt von Ovid.,1,,(S (NP (PDAT Dieser) (NN Spruch)) (VVFIN kommt) (PP (APPR von) (NE Ovid))) ($. .),1,0,0
1210,Sein voller Name war: \newline Publius Ovidius Naso \newline Er war ein römischer Dichter.,0,,(S (NP (PPOSAT Sein) (ADJA voller) (NN Name)) (VAFIN war)) ($. :) (NE \newline),1,1,0
1211,Und lebte 43 vor Christus in Sulmo.,2,"[[2, 3, 4], [5, 6]]",(S (KON Und) (VVFIN lebte) (CARD 43) (PP (APPR vor) (NN Christus)) (PP (APPR in) (NE Sulmo))) ($. .),1,0,0
1212,Das heutige Sulmona.,0,,(NP (ART Das) (ADJA heutige) (NE Sulmona)) ($. .),0,1,0
1213,Es liegt 120 Kilometer östlich von Rom.,1,,(S (PPER Es) (VVFIN liegt) (AP (NP (CARD 120) (NN Kilometer)) (ADJD östlich) (PP (APPR von) (NE Rom)))) ($. .),1,0,0
1214,Aller Anfang ist schwer ist eine Sprich-wort.,0,,(S (NP (PIAT Aller) (NN Anfang)) (VAFIN ist) (ADJD schwer) (VAFIN ist) (NP (ART eine) (NN Sprich-wort))) ($. .),1,0,0
1215,"Wenn man eine neue Arbeit beginnt, \newline dann tut man sich immer schwer.",2,"[[0, 1, 3, 4, 5], [7, 8, 9, 10, 11, 12]]","(AVP (S (KOUS Wenn) (PIS man) (NP (ART eine) (ADJA neue) (NN Arbeit)) (VVFIN beginnt))) ($, ,) (S (XY \newline) (S (ADV dann) (VVFIN tut) (PIS man) (PRF sich) (ADV immer) (ADJD schwer))) ($. .)",1,1,0
1216,Heilige sind besondere Menschen.,2,"[[0, 1], [2]]",(S (NN Heilige) (VAFIN sind) (NP (ADJA besondere) (NN Menschen))) ($. .),1,0,0
1217,Zum Beispiel: • Menschen die besonders viel für ihre Religion gemacht haben,2,"[[2, 3, 5, 6, 10, 11], [7, 8, 9]]",(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (NN Menschen) (S (PRELS die) (VP (NP (ADV besonders) (PIS viel)) (PP (APPR für) (PPOSAT ihre) (NN Religion)) (VVPP gemacht)) (VAFIN haben)),1,0,0
1218,Zum Beispiel: • Menschen die für ihre Religion gestorben sind,1,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (NN Menschen) (S (PRELS die) (VP (PP (APPR für) (PPOSAT ihre) (NN Religion)) (VVPP gestorben)) (VAFIN sind)),1,0,0
1219,Zum Beispiel: • Menschen die besonders viel für ihre Mitmenschen gemacht haben,2,"[[2, 3, 5, 6, 10, 11], [7, 8, 9]]",(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (NN Menschen) (S (PRELS die) (VP (NP (ADV besonders) (PIS viel)) (PP (APPR für) (PPOSAT ihre) (NN Mitmenschen)) (VVPP gemacht)) (VAFIN haben)),1,0,0
1220,Zum Beispiel armen Menschen geholfen haben,0,,(VP (VP (NP (PP (APPRART Zum) (NN Beispiel)) (ADJA armen) (NN Menschen)) (VVPP geholfen)) (VAINF haben)),0,1,0
1221,oder kranken Menschen geholfen haben,0,,(S (KON oder) (VP (NP (ADJA kranken) (NN Menschen)) (VVPP geholfen)) (VAFIN haben)),1,0,0
1222,Manche Heilige haben einen eigenen Feier-tag.,1,,(S (NP (PIAT Manche) (NN Heilige)) (VAFIN haben) (NP (ART einen) (ADJA eigenen) (NN Feier-tag))) ($. .),1,1,0
1223,Zum Beispiel: • Nikolaus-tag,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Nikolaus-tag),0,0,0
1224,Zum Beispiel: • St. Martin,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (PN (NE St.) (NE Martin)),0,0,0
1225,Zum Beispiel: • Barbara-tag,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Barbara-tag),0,0,0
1226,Bei den Christen gibt es sehr viele Heilige.,1,,(S (PP (APPR Bei) (ART den) (NN Christen)) (VVFIN gibt) (PPER es) (NP (AP (ADV sehr) (PIAT viele)) (NN Heilige))) ($. .),1,1,0
1227,"Mehr Heilige, \newline als es Tage im Jahr gibt.",1,,"(S (NP (AP (PIAT Mehr)) (CNP (NN Heilige)))) ($, ,) (NN \newline) (S (KOKOM als) (PPER es) (NP (NN Tage) (PP (APPRART im) (NN Jahr))) (VVFIN gibt)) ($. .)",1,1,0
1228,Deshalb gibt es den Feier-tag Allerheiligen.,1,,(S (PROAV Deshalb) (VVFIN gibt) (PPER es) (NP (ART den) (NN Feier-tag) (NN Allerheiligen))) ($. .),1,1,0
1229,Dieser Tag ist ein Feier-tag für alle Heiligen.,2,"[[0, 1, 2], [5, 6, 7]]",(S (NP (PDAT Dieser) (NN Tag)) (VAFIN ist) (NP (ART ein) (NN Feier-tag) (PP (APPR für) (PIAT alle) (NN Heiligen)))) ($. .),1,1,0
1230,"Auch für die Heiligen, \newline die die Menschen noch nicht kennen.",1,,"(ADV Auch) (APPR für) (ART die) (NN Heiligen) ($, ,) (PP (NP (S (PIS \newline) (PRELS die) (NP (ART die) (NN Menschen)) (AVP (ADV noch) (PTKNEG nicht)) (VVFIN kennen)))) ($. .)",1,1,1
1231,Also Heilige die nur Gott kennt.,2,"[[1], [2, 3, 4, 5]]",(ADV Also) (NN Heilige) (NP (S (PRELS die) (NP (ADV nur) (NN Gott)) (VVFIN kennt))) ($. .),1,1,0
1232,Allerheiligen ist ein Tag für alle Heiligen.,1,,(S (NN Allerheiligen) (VAFIN ist) (NP (ART ein) (NN Tag) (PP (APPR für) (PIAT alle) (NN Heiligen)))) ($. .),1,1,0
1233,Im 9. Jahrhundert hat Papst Gregor IV. gelebt.,1,,(S (PP (APPRART Im) (ADJA 9.) (NN Jahrhundert)) (VAFIN hat) (NP (NN Papst) (PN (NE Gregor) (NE IV.))) (VP (VVPP gelebt))) ($. .),1,1,0
1234,Er hat gesagt: \newline Der 1. November soll ein Feier-tag sein.,2,"[[0, 1, 2], [5, 6, 7, 9, 10]]",(S (PPER Er) (VAFIN hat) (VP (VVPP gesagt))) ($. :) (FM \newline),1,0,0
1235,Immer am 1. November soll Allerheiligen gefeiert werden.,2,"[[0, 4, 5, 6, 7], [1, 2, 3]]",(S (PP (ADV Immer) (APPRART am) (ADJA 1.) (NN November)) (VMFIN soll) (NN Allerheiligen) (VP (VP (VVPP gefeiert)) (VAINF werden))) ($. .),1,0,1
1236,In der Nacht vor Allerheiligen ist Halloween.,1,,(S (PP (APPR In) (ART der) (NN Nacht) (PP (APPR vor) (NN Allerheiligen))) (VAFIN ist) (NN Halloween)) ($. .),1,0,1
1237,Am Tag nach Allerheiligen ist Allerseelen.,1,,(S (PP (APPRART Am) (NN Tag) (PP (APPR nach) (NN Allerheiligen))) (VAFIN ist) (NN Allerseelen)) ($. .),1,0,1
1238,Manche Christen gehen an Allerheiligen auf den Friedhof.,1,,(S (NP (PIAT Manche) (NN Christen)) (VVFIN gehen) (PP (APPR an) (NN Allerheiligen)) (PP (APPR auf) (ART den) (NN Friedhof))) ($. .),1,0,0
1239,Sie schmücken dann die Gräber ihrer Verwandten.,1,,(S (PPER Sie) (VVFIN schmücken) (ADV dann) (NP (ART die) (NN Gräber) (NP (PPOSAT ihrer) (NN Verwandten)))) ($. .),1,1,0
1240,Sie legen Blumen auf das Grab.,1,,(S (PPER Sie) (VVFIN legen) (NN Blumen) (PP (APPR auf) (ART das) (NN Grab))) ($. .),1,0,0
1241,Oder sie zünden eine Kerze an.,1,,(S (KON Oder) (PPER sie) (VVFIN zünden) (NP (ART eine) (NN Kerze)) (PTKVZ an)) ($. .),1,0,0
1242,In manchen Ländern ist Allerheiligen ein gesetzlicher Feiertag.,1,,(S (PP (APPR In) (PIAT manchen) (NN Ländern)) (VAFIN ist) (NN Allerheiligen) (NP (ART ein) (ADJA gesetzlicher) (NN Feiertag))) ($. .),1,1,0
1243,Das heißt: \newline Die Leute müssen nicht zur Arbeit gehen.,1,,(S (PDS Das) (VVFIN heißt)) ($. :) (NE \newline),1,0,0
1244,Kinder müssen nicht in die Schule gehen.,1,,(S (NN Kinder) (VMFIN müssen) (PTKNEG nicht) (VP (PP (APPR in) (ART die) (NN Schule)) (VVINF gehen))) ($. .),1,0,0
1245,Die Geschäfte sind zu.,1,,(S (NP (ART Die) (NN Geschäfte)) (VAFIN sind) (PTKVZ zu)) ($. .),1,0,0
1246,In Deutschland ist Allerheiligen in manchen Bundes-ländern ein Feier-tag.,2,"[[0, 1], [4, 5, 6]]",(S (PP (APPR In) (NE Deutschland)) (VAFIN ist) (NN Allerheiligen) (PP (APPR in) (PIAT manchen) (NN Bundes-ländern)) (NP (ART ein) (NN Feier-tag))) ($. .),1,0,0
1247,In: • Baden-Württemberg,0,,(APPR In) ($. :) ($LRB •) (PP (NE Baden-Württemberg)),0,0,0
1248,In: • Bayern,0,,(APPR In) ($. :) ($LRB •) (PP (NE Bayern)),0,0,0
1249,In: • Nordrhein-Westfalen,0,,(APPR In) ($. :) ($LRB •) (PP (NE Nordrhein-Westfalen)),0,0,0
1250,In: • Rheinland-Pfalz,0,,(APPR In) ($. :) ($LRB •) (PP (NE Rheinland-Pfalz)),0,0,0
1251,In: • Saarland,0,,(APPR In) ($. :) ($LRB •) (NE Saarland),0,0,0
1252,In der Schweiz ist an Allerheiligen in manchen Kantonen Feier-tag.,2,"[[0, 2], [6, 7, 8]]",(S (PP (APPR In) (ART der) (NE Schweiz)) (VAFIN ist) (PP (APPR an) (NN Allerheiligen)) (PP (APPR in) (PIAT manchen) (NN Kantonen)) (NN Feier-tag)) ($. .),1,0,0
1253,In diesen Ländern ist an Allerheiligen Feier-tag: • Österreich,0,,(S (PP (APPR In) (PDAT diesen) (NN Ländern)) (VAFIN ist) (PP (APPR an) (NN Allerheiligen)) (NN Feier-tag)) ($. :),1,0,0
1254,In diesen Ländern ist an Allerheiligen Feier-tag: • Liechtenstein,0,,(S (PP (APPR In) (PDAT diesen) (NN Ländern)) (VAFIN ist) (PP (APPR an) (NN Allerheiligen)) (NN Feier-tag)) ($. :),1,0,0
