sentence,tree,is_sent,big_np_count,big_pp_count
"Wenn die Karte voll ist, wird der alte Film überschrieben.","(S (KOUS Wenn) (NP (ART die) (NN Karte)) (ADJD voll) (VAFIN ist)) ($, ,) (S (VAFIN wird) (NP (ART der) (ADJA alte) (NN Film)) (VP (VVPP überschrieben))) ($. .)",1,1,0
"Das bedeutet: \newline Wenn etwas Unerwartetes passiert, wird der alte Film nicht überschrieben.",(S (PDS Das) (VVFIN bedeutet)) ($. :) (FM \newline),1,0,0
"Es sagt \newline, was mit den Informationen der Leute geschehen soll.","(PPER Es) (VVFIN sagt) (NE \newline) ($, ,) (S (PWS was) (VP (PP (APPR mit) (ART den) (NN Informationen) (NP (ART der) (NN Leute))) (VVINF geschehen)) (VMFIN soll)) ($. .)",1,0,1
Mit der DSGVO soll jeder selbst über seine Daten bestimmen können.,(S (PP (APPR Mit) (ART der) (NN DSGVO)) (VMFIN soll) (PIS jeder) (VP (VP (ADV selbst) (PP (APPR über) (PPOSAT seine) (NN Daten)) (VVINF bestimmen)) (VMINF können))) ($. .),1,0,0
Informationsselbstbestimmung bedeutet: \newline Jeder kann selbst über seine eigenen Daten entscheiden.,(S (NN Informationsselbstbestimmung) (VVFIN bedeutet)) ($. :) (FM \newline),1,0,0
Niemand darf ungefragt die Daten anderer Personen nutzen.,(S (PIS Niemand) (VMFIN darf) (VP (ADJD ungefragt) (NP (ART die) (NN Daten) (NP (ADJA anderer) (NN Personen))) (VVINF nutzen))) ($. .),1,1,0
"Um Ihr Haar einer Dauerwelle zu unterziehen, benötigen Sie Produkte und einen Lockenstab.","(VP (KOUI Um) (NP (PPOSAT Ihr) (NN Haar)) (NP (ART einer) (NN Dauerwelle)) (VZ (PTKZU zu) (VVINF unterziehen))) ($, ,) (S (VVFIN benötigen) (PPER Sie) (CNP (NN Produkte) (KON und) (NP (ART einen) (NN Lockenstab)))) ($. .)",1,0,0
Eine Dauerwelle verursacht Locken und Wellen im Haar.,(S (NP (ART Eine) (NN Dauerwelle)) (VVFIN verursacht) (NP (CNP (NN Locken) (KON und) (NN Wellen)) (PP (APPRART im) (NN Haar)))) ($. .),1,1,0
Ein Daumenkino ist ein kleines Buch mit Bildern.,(S (PN (NP (ART Ein) (NN Daumenkino))) (VAFIN ist) (NP (ART ein) (ADJA kleines) (NN Buch) (PP (APPR mit) (NN Bildern)))) ($. .),1,1,0
"Wenn Sie schnell durch \newline scrollen, sieht es so aus, als würde ein Film abgespielt.","(S (KOUS Wenn) (PPER Sie) (ADJD schnell) (PP (APPR durch) (NE \newline)) (VVFIN scrollen)) ($, ,) (S (VVFIN sieht) (PPER es) (AVP (ADV so)) (PTKVZ aus)) ($, ,) (S (KOKOM als) (VAFIN würde) (NP (ART ein) (NN Film)) (VVPP abgespielt)) ($. .)",1,0,0
Dies erleichtert das Auffinden von Inhalten im Buch.,(S (PDS Dies) (VVFIN erleichtert) (NP (ART das) (NN Auffinden) (PP (APPR von) (NN Inhalten) (PP (APPRART im) (NN Buch))))) ($. .),1,1,1
"Ein DAU ist jemand, der nichts über Computer weiß.","(S (NP (ART Ein) (NN DAU)) (VAFIN ist) (PIS jemand)) ($, ,) (NP (S (PRELS der) (NP (PIS nichts) (PP (APPR über) (NN Computer))) (VVFIN weiß))) ($. .)",1,2,0
Er hat einen Stern auf dem Hollywood Walk of Fame.,(S (PPER Er) (VAFIN hat) (NP (ART einen) (NN Stern) (PP (APPR auf) (ART dem) (PN (NE Hollywood) (NE Walk) (NE of) (NE Fame))))) ($. .),1,1,1
Dies kann beispielsweise Ihnen selbst oder anderen schaden.,(S (PDS Dies) (VMFIN kann) (ADV beispielsweise) (VP (CNP (NP (PPER Ihnen) (ADV selbst)) (KON oder) (PIS anderen)) (VVINF schaden))) ($. .),1,0,0
Bei einem Verkauf wird Platz für Neues geschaffen.,(S (PP (APPR Bei) (ART einem) (NN Verkauf)) (VAFIN wird) (NP (NN Platz) (PP (APPR für) (NN Neues))) (VP (VVPP geschaffen))) ($. .),1,1,0
Beispiel Bibliothek: • Alte Bücher sortiert und weggebracht,(NP (NN Beispiel) (NN Bibliothek)) ($. :),0,0,0
Durch Deep Learning werden Computernetzwerke und Maschinen besser und intelligenter.,(S (PP (APPR Durch) (PN (FM Deep) (FM Learning))) (VAFIN werden) (CNP (NN Computernetzwerke) (KON und) (NN Maschinen)) (CAP (ADJD besser) (KON und) (ADJD intelligenter))) ($. .),1,0,0
"Der Übersetzer lernt neue Inhalte aus den Daten, die Sie in den Übersetzer eingeben.","(S (NP (ART Der) (NN Übersetzer)) (VVFIN lernt) (ADJA neue) (NN Inhalte) (APPR aus) (ART den) (NN Daten)) ($, ,) (NP (PP (S (PRELS die) (PPER Sie) (PP (APPR in) (ART den) (NN Übersetzer)) (VVFIN eingeben)))) ($. .)",1,1,1
"Wenn man es absichtlich aus dem Fenster wirft, ist das Gewalt.","(S (KOUS Wenn) (PIS man) (PPER es) (ADJD absichtlich) (PP (APPR aus) (ART dem) (NN Fenster)) (VVFIN wirft)) ($, ,) (S (VAFIN ist) (PDS das) (NN Gewalt)) ($. .)",1,0,0
"Wenn sich ein Fenstersprungunfall unerwartet ereignet, handelt es sich in der Regel um einen Unfall.","(S (KOUS Wenn) (PRF sich) (NP (ART ein) (NN Fenstersprungunfall)) (ADJD unerwartet) (VVFIN ereignet)) ($, ,) (S (VVFIN handelt) (PPER es) (PRF sich) (PP (APPR in) (ART der) (NN Regel)) (PP (APPR um) (ART einen) (NN Unfall))) ($. .)",1,0,0
"Aus dem Fenster zu schießen bedeutet \newline, dass jemand aus dem Fenster gefallen ist.","(S (VP (PP (APPR Aus) (ART dem) (NN Fenster)) (VZ (PTKZU zu) (VVINF schießen))) (VVFIN bedeutet) (NE \newline)) ($, ,) (S (KOUS dass) (PIS jemand) (VP (PP (APPR aus) (ART dem) (NN Fenster)) (VVPP gefallen)) (VAFIN ist)) ($. .)",1,0,0
"Zum Beispiel: \newline Wenn Sie weniger Geld haben, um Milch zu kaufen als im letzten Jahr.",(PP (APPRART Zum) (NN Beispiel)) ($. :) (NE \newline),0,0,0
Das Dekolleté reicht vom Hals einer Frau bis zu ihren Brüsten.,(S (NP (ART Das) (NN Dekolleté)) (VVFIN reicht) (PP (APPRART vom) (NN Hals) (NP (ART einer) (NN Frau))) (PP (APPR bis) (APPR zu) (PPOSAT ihren) (NN Brüsten))) ($. .),1,0,2
Zwischen dem Hals und dem Ende des Oberteils ist viel Haut\umwickelt zu sehen.,(PP (APPR Zwischen) (CNP (NP (ART dem) (NN Hals)) (KON und) (NP (ART dem) (NN Ende) (NP (ART des) (NN Oberteils))))) (VAFIN ist) (PIAT viel) (ADJD Haut\umwickelt) (VZ (PTKZU zu) (VVINF sehen)) ($. .),0,1,1
"Strecken Sie Ihre Arme nach vorne ins Wasser, über Ihren Kopf.","(S (VVFIN Strecken) (PPER Sie) (NP (PPOSAT Ihre) (NN Arme)) (PP (APPR nach) (ADV vorne)) (PP (APPRART ins) (NN Wasser))) ($, ,) (PP (APPR über) (PPOSAT Ihren) (NN Kopf)) ($. .)",1,0,0
Sie bewegen Ihre Beine und Füße gleichzeitig.,(S (PPER Sie) (VVFIN bewegen) (NP (PPOSAT Ihre) (CNP (NN Beine) (KON und) (NN Füße))) (ADJD gleichzeitig)) ($. .),1,1,0
Der Zeitraum vom 8. Jahrhundert v. Chr. bis 146 v. Chr. war eine besondere Zeit in Griechenland.,(S (NP (ART Der) (NN Zeitraum) (PP (APPRART vom) (ADJA 8.) (NN Jahrhundert) (PP (APPR v.) (NE Chr.))) (PP (APPR bis) (CARD 146) (PP (APPR v.) (NE Chr.)))) (VAFIN war) (NP (ART eine) (ADJA besondere) (NN Zeit)) (PP (APPR in) (NE Griechenland))) ($. .),1,2,2
"Demeter und Poseidon hatten einen Sohn, Arion.","(S (CNP (NE Demeter) (KON und) (NE Poseidon)) (VAFIN hatten) (ART einen) (NN Sohn)) ($, ,) (NP (NE Arion)) ($. .)",1,0,0
Demeter ist der Name der griechischen Göttin.,(S (NE Demeter) (VAFIN ist) (NP (ART der) (NN Name) (NP (ART der) (ADJA griechischen) (NN Göttin)))) ($. .),1,2,0
In der römischen Legende hieß sie Ceres.,(S (PP (APPR In) (ART der) (ADJA römischen) (NN Legende)) (VVFIN hieß) (PPER sie) (NE Ceres)) ($. .),1,0,1
"Auf der Potsdamer Konferenz wurde diskutiert, was mit Deutschland passieren sollte.","(S (PP (APPR Auf) (ART der) (ADJA Potsdamer) (NN Konferenz)) (VAFIN wurde) (VP (VVPP diskutiert))) ($, ,) (S (PWS was) (VP (PP (APPR mit) (NE Deutschland)) (VVINF passieren)) (VMFIN sollte)) ($. .)",1,0,1
"• Bewegungssensor: Dieser Sensor wird verwendet, um festzustellen, ob sich ein Unfall ereignet hat.",(XY •) (NN Bewegungssensor) ($. :),0,0,0
Gesetzlich gilt: \newline eCall muss in Neufahrzeugen installiert sein.,(S (ADJD Gesetzlich) (VVFIN gilt)) ($. :) (S (PN (NE \newline) (NE eCall)) (VMFIN muss) (VP (VP (PP (APPR in) (NN Neufahrzeugen)) (VVPP installiert)) (VAINF sein))) ($. .),1,0,0
"Zum Beispiel: • Fahrer sollten entscheiden, ob sie eCall in ihr Fahrzeug einbauen möchten","(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NN Fahrer) (VMFIN sollten) (VP (VVINF entscheiden))) ($, ,) (S (KOUS ob) (PPER sie) (VP (NE eCall) (PP (APPR in) (PPOSAT ihr) (NN Fahrzeug)) (VVINF einbauen)) (VMFIN möchten))",1,0,0
"Die Polizei kann auf eCall-Daten zugreifen und sehen, wer zu schnell fährt","(S (NP (ART Die) (NN Polizei)) (VMFIN kann) (CVP (VP (PP (APPR auf) (NN eCall-Daten)) (VVINF zugreifen)) (KON und) (VP (VVINF sehen)))) ($, ,) (S (PWS wer) (AP (PTKA zu) (ADJD schnell)) (VVFIN fährt))",1,0,0
"Jeder weiß, dass Echelon seit 2002 existiert.","(S (PIS Jeder) (VVFIN weiß)) ($, ,) (S (KOUS dass) (NE Echelon) (PP (APPR seit) (CARD 2002)) (VVFIN existiert)) ($. .)",1,0,0
"Auch Regierung und Geheimdienste nutzen Staffeln, um das Gesetz zu betrügen.","(S (NP (ADV Auch) (CNP (NN Regierung) (KON und) (NN Geheimdienste))) (VVFIN nutzen) (NN Staffeln)) ($, ,) (VP (KOUI um) (NP (ART das) (NN Gesetz)) (VZ (PTKZU zu) (VVINF betrügen))) ($. .)",1,1,0
Das bedeutet: Alle Operationen über Satellit \newline werden von Geheimdiensten abgefangen.,(S (PDS Das) (VVFIN bedeutet)) ($. :) (S (NP (PIAT Alle) (NN Operationen) (PP (APPR über) (NN Satellit) (FM \newline))) (VAFIN werden) (VP (PP (APPR von) (NN Geheimdiensten)) (VVPP abgefangen))) ($. .),1,1,0
"Wenn das Weibchen stirbt, \newline werden die Männchen in der Kolonie zu Weibchen.","(AVP (S (KOUS Wenn) (NP (ART das) (NN Weibchen)) (VVFIN stirbt))) ($, ,) (S (ADV \newline) (VAFIN werden) (NP (ART die) (NN Männchen) (PP (APPR in) (ART der) (NN Kolonie))) (PP (APPR zu) (NN Weibchen))) ($. .)",1,1,0
"Das Auto, das am wenigsten Energie (z. B. Benzin) verbraucht, gewinnt.","(ART Das) (NN Auto) ($, ,) (PRELS das) (AA (PTKA am) (PIS wenigsten)) (NN Energie) ($LRB -LRB-) (NP (NP (PP (APPRART z.) (NN B.)) (NN Benzin))) ($LRB -RRB-) (NP (S (VVFIN verbraucht))) ($, ,) (S (VVFIN gewinnt)) ($. .)",1,2,0
"Edward Snowden wurde am 21. Juni 1983 in Elizabeth City, USA, geboren.","(S (PN (NE Edward) (NE Snowden)) (VAFIN wurde) (PP (APPRART am) (ADJA 21.) (NN Juni) (CARD 1983)) (APPR in) (PN (NE Elizabeth) (NE City))) ($, ,) (PP (NE USA)) ($, ,) (VP (VVPP geboren)) ($. .)",1,0,1
Er studierte Informatik am Anne Arundel Community College in Maryland.,(S (PPER Er) (VVFIN studierte) (NN Informatik) (PP (APPRART am) (PN (NE Anne) (NE Arundel) (NE Community) (NE College)) (PP (APPR in) (NE Maryland)))) ($. .),1,0,1
Während seiner Arbeit bei den Geheimdiensten sah er die Geheimdienstprogramme PRISM und Tempora.,(S (PP (APPR Während) (PPOSAT seiner) (NN Arbeit) (PP (APPR bei) (ART den) (NN Geheimdiensten))) (VVFIN sah) (PPER er) (NP (ART die) (NN Geheimdienstprogramme) (CNP (NE PRISM) (KON und) (NE Tempora)))) ($. .),1,1,1
Edward Snowden hält PRISM und Tempora für illegal.,(S (PN (NE Edward) (NE Snowden)) (VVFIN hält) (CNP (NN PRISM) (KON und) (NN Tempora)) (PP (APPR für) (ADJD illegal))) ($. .),1,0,0
"Das ist nichts, was ich unterstützen oder damit leben möchte. ""","(S (PDS Das) (VAFIN ist) (PIS nichts)) ($, ,) (NP (S (PRELS was) (PPER ich) (CVP (VP (VVINF unterstützen)) (KON oder) (VP (PROAV damit) (VVINF leben))) (VMFIN möchte))) ($. .) ($LRB "")",1,1,0
"Er zwang den Piloten, das Flugzeug auf Zypern zu landen.","(S (PPER Er) (VVFIN zwang) (NP (ART den) (NN Piloten))) ($, ,) (VP (NP (ART das) (NN Flugzeug)) (PP (APPR auf) (NE Zypern)) (VZ (PTKZU zu) (VVINF landen))) ($. .)",1,0,0
Er nahm 64 Menschen in einem Flugzeug als Geiseln.,(S (PPER Er) (VVFIN nahm) (NP (CARD 64) (NN Menschen)) (PP (APPR in) (ART einem) (NN Flugzeug)) (PP (APPR als) (NN Geiseln))) ($. .),1,0,0
Der Mann sprengte sich mit einem Sprengstoffgürtel in die Luft und bedrohte Menschen im Flugzeug.,(CS (S (NP (ART Der) (NN Mann)) (VVFIN sprengte) (PRF sich) (PP (APPR mit) (ART einem) (NN Sprengstoffgürtel)) (PP (APPR in) (ART die) (NN Luft))) (KON und) (S (VVFIN bedrohte) (NN Menschen) (PP (APPRART im) (NN Flugzeug)))) ($. .),1,0,0
Nach einer Weile ließ er die Leute im Flugzeug frei.,(S (PP (APPR Nach) (ART einer) (NN Weile)) (VVFIN ließ) (PPER er) (NP (ART die) (NN Leute) (PP (APPRART im) (NN Flugzeug))) (PTKVZ frei)) ($. .),1,1,0
"In einigen Nachrichtenberichten hieß es: „Er wollte mit seiner Ex-Frau sprechen, aber er war krank.“","(S (PP (APPR In) (PIAT einigen) (NN Nachrichtenberichten)) (VVFIN hieß) (PPER es)) ($. :) ($LRB „) (CS (S (PPER Er) (VMFIN wollte) (VP (PP (APPR mit) (PPOSAT seiner) (NN Ex-Frau)) (VVINF sprechen)))) ($, ,) (KON aber) (S (PPER er) (VAFIN war) (ADJD krank)) ($. .) ($LRB “)",1,0,0
Bürger eines Landes zahlen Geld an ihr Land.,(S (NP (NN Bürger) (NP (ART eines) (NN Landes))) (VVFIN zahlen) (NN Geld) (PP (APPR an) (PPOSAT ihr) (NN Land))) ($. .),1,1,0
"Mann und Frau teilen sich, und das vom Paar verdiente Geld wird zusammengezählt.","(CS (S (CNP (NN Mann) (KON und) (NN Frau)) (VVFIN teilen) (PRF sich))) ($, ,) (KON und) (S (NP (ART das) (AP (PP (APPRART vom) (NN Paar)) (ADJA verdiente)) (NN Geld)) (VAFIN wird) (VVPP zusammengezählt)) ($. .)",1,1,0
Verheiratete Menschen sparen grundsätzlich Steuern.,(S (NP (ADJA Verheiratete) (NN Menschen)) (VVFIN sparen) (ADJD grundsätzlich) (NN Steuern)) ($. .),1,0,0
"Zwei Menschen versprechen sich gegenseitig, für immer zusammen zu sein.","(S (NP (CARD Zwei) (NN Menschen)) (VVFIN versprechen) (PRF sich) (ADJD gegenseitig)) ($, ,) (VP (PP (APPR für) (ADV immer)) (ADV zusammen) (VZ (PTKZU zu) (VAINF sein))) ($. .)",1,0,0
So bekam er zum Beispiel immer Kino- oder Theaterkarten geschenkt.,(S (ADV So) (VVFIN bekam) (PPER er) (VP (PP (APPRART zum) (NN Beispiel)) (ADV immer) (CNP (TRUNC Kino-) (KON oder) (NN Theaterkarten)) (VVPP geschenkt))) ($. .),1,0,0
"Es gibt viele Kirchen, Burgen und Paläste.","(S (PPER Es) (VVFIN gibt) (NP (PIAT viele) (CNP (NN Kirchen)))) ($, ,) (NN Burgen) (KON und) (NN Paläste) ($. .)",1,0,0
Die größten Städte im Eichsfeld sind: \newline Heilbad Heiligenstadt \newline Duderstadt \newline Leinefelde-Worbis,(S (NP (ART Die) (ADJA größten) (NN Städte) (PP (APPRART im) (NE Eichsfeld))) (VAFIN sind)) ($. :) (NE \newline),1,1,0
"Dieses Bild zeigt: • Ein Huhn, das Eier legt","(S (NP (PDAT Dieses) (NN Bild)) (VVFIN zeigt)) ($. :) (XY •) (ART Ein) (NN Huhn) ($, ,) (NP (S (PRELS das) (NN Eier) (VVFIN legt)))",1,1,0
"Auf diesem Foto: • Ein Schaf, dem seine Wolle gefüttert wird","(PP (APPR Auf) (PDAT diesem) (NN Foto)) ($. :) ($LRB •) (ART Ein) (NN Schaf) ($, ,) (NP (S (PRELS dem) (NP (PPOSAT seine) (NN Wolle)) (VP (VVPP gefüttert)) (VAFIN wird)))",1,1,0
"Dieses Bild zeigt: • Eine Kuh, die Milch gibt.","(S (NP (PDAT Dieses) (NN Bild)) (VVFIN zeigt)) ($. :) ($LRB •) (ART Eine) (NN Kuh) ($, ,) (NP (S (PRELS die) (NN Milch) (VVFIN gibt))) ($. .)",1,1,0
"Auf diesem Foto: • Ein Schwein, das Fleisch isst",(PP (APPR Auf) (PDAT diesem) (NN Foto)) ($. :),0,0,0
"Tom hat davor Angst: \newline Wenn Suzy mit Peter geht, \newline dann wird er allein sein.",(S (NE Tom) (VAFIN hat) (NP (PROAV davor) (NN Angst))) ($. :),1,0,0
Er denkt: \newline Wie kann er Suzy und Peter besiegen?,(S (PPER Er) (VVFIN denkt)) ($. :) (FM \newline),1,0,0
Im Jahr 1887 begannen Arbeiter mit dem Bau des Eiffelturms.,(S (PP (APPRART Im) (NN Jahr) (CARD 1887)) (VVFIN begannen) (NN Arbeiter) (PP (APPR mit) (ART dem) (NN Bau) (NP (ART des) (NN Eiffelturms)))) ($. .),1,0,1
"Denn wenn der Buchhalter eine horizontale Linie unter dem Konto \newline zeichnet, stellt der Buchhalter die Rechnung fertig.","(KON Denn) (KOUS wenn) (NP (ART der) (NN Buchhalter)) (ART eine) (ADJA horizontale) (NN Linie) (APPR unter) (ART dem) (NN Konto) (NE \newline) (VVFIN zeichnet) ($, ,) (S (VVFIN stellt) (NP (ART der) (NN Buchhalter)) (NP (ART die) (NN Rechnung)) (PTKVZ fertig)) ($. .)",1,0,0
"Wenn Sie mit \newline eine Linie unter etwas ziehen, beenden Sie etwas.","(S (KOUS Wenn) (PPER Sie) (PP (APPR mit) (FM \newline)) (NP (NP (ART eine) (NN Linie)) (PP (APPR unter) (PIS etwas))) (VVFIN ziehen)) ($, ,) (S (VVFIN beenden) (PPER Sie) (PIS etwas)) ($. .)",1,1,0
"Einfache Sprache bedeutet, \newline so zu sprechen und zu schreiben, dass viele Menschen es verstehen können.","(S (NP (ADJA Einfache) (NN Sprache)) (VVFIN bedeutet)) ($, ,) (CVP (ADV \newline) (AVP (ADV so)) (CVZ (VZ (PTKZU zu) (VVINF sprechen)) (KON und) (VP (VZ (PTKZU zu) (VVINF schreiben))))) ($, ,) (S (KOUS dass) (NP (PIAT viele) (NN Menschen)) (VP (PPER es) (VVINF verstehen)) (VMFIN können)) ($. .)",1,0,0
Eltern und Erzieher erarbeiten gemeinsam einen Siedlungsplan.,(S (CNP (NN Eltern) (KON und) (NN Erzieher)) (VVFIN erarbeiten) (ADJD gemeinsam) (NP (ART einen) (NN Siedlungsplan))) ($. .),1,0,0
Zunächst besuchen die Kinder den Kindergarten gemeinsam mit ihrer Mutter oder ihrem Vater.,(S (ADV Zunächst) (VVFIN besuchen) (NP (ART die) (NN Kinder)) (NP (ART den) (NN Kindergarten)) (PP (ADJD gemeinsam) (APPR mit) (CNP (NP (PPOSAT ihrer) (NN Mutter)) (KON oder) (NP (PPOSAT ihrem) (NN Vater))))) ($. .),1,0,1
Anschließend wird das Kind 2 bis 3 Stunden allein gelassen.,(S (ADJD Anschließend) (VAFIN wird) (NP (ART das) (NN Kind)) (VP (NP (CAP (CARD 2) (KON bis) (CARD 3)) (NN Stunden)) (ADV allein) (VVPP gelassen))) ($. .),1,1,0
Nach einigen Wochen wurde das Kind allein im Kindergarten gelassen und kam jeden Tag.,(CS (S (PP (APPR Nach) (PIAT einigen) (NN Wochen)) (VAFIN wurde) (NP (ART das) (NN Kind)) (VP (ADV allein) (PP (APPRART im) (NN Kindergarten)) (VVPP gelassen))) (KON und) (S (VVFIN kam) (NP (PIAT jeden) (NN Tag)))) ($. .),1,0,0
Das kann Geld sein. • Bei Krankheit steht Ihnen Eingliederungshilfe zur Verfügung,(S (PDS Das) (VMFIN kann) (VP (NN Geld) (VAINF sein))) ($. .) (XY •),1,0,0
Das kann Geld sein. • Eingliederungshilfe unterstützt die Teilhabe am gesellschaftlichen Leben.,(S (PDS Das) (VMFIN kann) (VP (NN Geld) (VAINF sein))) ($. .) (XY •),1,0,0
"Eine Einladung ist, wenn Sie möchten, dass jemand zu Besuch kommt.","(S (NP (ART Eine) (NN Einladung)) (VAFIN ist)) ($, ,) (S (KOUS wenn) (PPER Sie) (VMFIN möchten)) ($, ,) (S (KOUS dass) (PIS jemand) (PP (APPR zu) (NN Besuch)) (VVFIN kommt)) ($. .)",1,0,0
"In Deutschland bedeutet eine (1), dass Sie sehr gute Arbeit geleistet haben.","(S (PP (APPR In) (NE Deutschland)) (VVFIN bedeutet) (PIS eine)) ($LRB -LRB-) (CARD 1) ($LRB -RRB-) ($, ,) (S (KOUS dass) (PPER Sie) (VP (NP (AP (ADV sehr) (ADJA gute)) (NN Arbeit)) (VVPP geleistet)) (VAFIN haben)) ($. .)",1,1,0
"In der Schweiz bedeutet eins (1), dass Sie einen wirklich schlechten Job gemacht haben.","(S (PP (APPR In) (ART der) (NE Schweiz)) (VVFIN bedeutet) (PIS eins)) ($LRB -LRB-) (CARD 1) ($LRB -RRB-) ($, ,) (S (KOUS dass) (PPER Sie) (VP (NP (ART einen) (AP (ADJD wirklich) (ADJA schlechten)) (NN Job)) (VVPP gemacht)) (VAFIN haben)) ($. .)",1,1,0
"Zwei Personen spielen gegeneinander, \line break, es liegt ein Ball auf dem Tisch.","(CS (S (NP (CARD Zwei) (NN Personen)) (VVFIN spielen) (ADV gegeneinander))) ($, ,) (NE \line) (FM break) ($, ,) (S (PPER es) (VVFIN liegt) (NP (ART ein) (NN Ball)) (PP (APPR auf) (ART dem) (NN Tisch))) ($. .)",1,0,0
"Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt,\newline ist der Salat zwischen 8 und 12 Tagen haltbar.",(NN Beispiel) ($. :) (NE \newline),0,0,0
"Wörter über Poop werden \newline ausgesprochen, aber die Leute tun das nicht gern.","(CS (S (NP (NN Wörter) (PP (APPR über) (NE Poop))) (VAFIN werden) (VP (ADV \newline) (VVPP ausgesprochen)))) ($, ,) (KON aber) (S (NP (ART die) (NN Leute)) (VVFIN tun) (PDS das) (AVP (PTKNEG nicht) (ADV gern))) ($. .)",1,1,0
Viele Politiker wollen Sanktionen gegen Nordkorea.,(S (NP (PIAT Viele) (NN Politiker)) (VMFIN wollen) (NP (NN Sanktionen) (PP (APPR gegen) (NE Nordkorea)))) ($. .),1,1,0
Südkoreanische Politiker und nordkoreanische Politiker reden miteinander.,(S (CNP (NP (ADJA Südkoreanische) (NN Politiker)) (KON und) (NP (ADJA nordkoreanische) (NN Politiker))) (VVFIN reden) (ADV miteinander)) ($. .),1,0,0
Athleten aus Nordkorea nehmen an den Olympischen Spielen in Südkorea teil.,(S (NP (NN Athleten) (PP (APPR aus) (NE Nordkorea))) (VVFIN nehmen) (PP (APPR an) (ART den) (ADJA Olympischen) (NN Spielen) (PP (APPR in) (NE Südkorea))) (PTKVZ teil)) ($. .),1,1,1
Der Koreakonflikt ist ein großer Streit zwischen zwei (2) Ländern.,(S (NP (ART Der) (NN Koreakonflikt)) (VAFIN ist) (ART ein) (ADJA großer) (NN Streit) (APPR zwischen) (AP (CARD zwei))) ($LRB -LRB-) (CARD 2) ($LRB -RRB-) (NP (PP (NN Ländern))) ($. .),1,0,0
Früher verwendete man Körperbemalung auch als Kriegsbemalung.,(S (ADJD Früher) (VVFIN verwendete) (PIS man) (NN Körperbemalung) (PP (ADV auch) (APPR als) (NN Kriegsbemalung))) ($. .),1,0,0
Am 27. Mai 2015 führte die FIFA eine Hausdurchsuchung durch.,(S (PP (APPRART Am) (ADJA 27.) (NN Mai) (CARD 2015)) (VVFIN führte) (NP (ART die) (NE FIFA)) (NP (ART eine) (NN Hausdurchsuchung)) (PTKVZ durch)) ($. .),1,0,1
Am selben Tag wurden sieben Mitarbeiter von der Polizei festgenommen.,(S (PP (APPRART Am) (ADJA selben) (NN Tag)) (VAFIN wurden) (NP (CARD sieben) (NN Mitarbeiter)) (VP (PP (APPR von) (ART der) (NN Polizei)) (VVPP festgenommen))) ($. .),1,0,0
Sie wurden beispielsweise für die Vergabe der Weltmeisterschaften 2018 und 2022 bezahlt.,(S (PPER Sie) (VAFIN wurden) (VP (PP (ADV beispielsweise) (APPR für) (ART die) (NN Vergabe) (NP (ART der) (NN Weltmeisterschaften) (CNP (CARD 2018) (KON und) (CARD 2022)))) (VVPP bezahlt))) ($. .),1,1,1
"Korruption bedeutet: \newline Eine Person hat einen Job, dem viele Menschen vertrauen.",(S (NN Korruption) (VVFIN bedeutet)) ($. :) (XY \newline),1,0,0
"Eine angesehene Person ist eine Person, die etwas besonders gut weiß.","(S (NP (ART Eine) (ADJA angesehene) (NN Person)) (VAFIN ist) (ART eine) (NN Person)) ($, ,) (NP (S (PRELS die) (PIS etwas) (AP (ADV besonders) (ADJD gut)) (VVFIN weiß))) ($. .)",1,2,0
"Wenn sich mehrere Menschen als Weltbürger zusammenschließen, bilden sie eine Weltbürgerbewegung.","(S (KOUS Wenn) (PRF sich) (NP (PIAT mehrere) (NN Menschen)) (PP (APPR als) (NN Weltbürger)) (VVFIN zusammenschließen)) ($, ,) (S (VVFIN bilden) (PPER sie) (NP (ART eine) (NN Weltbürgerbewegung))) ($. .)",1,0,0
Deutsche bekommen die Karte von ihrer Krankenkasse.,(S (NN Deutsche) (VVFIN bekommen) (NP (ART die) (NN Karte)) (PP (APPR von) (PPOSAT ihrer) (NN Krankenkasse))) ($. .),1,0,0
